Word,Value,Freq,SVM_Rank
@inrepose,-1.1734524162857445,1,14833
@justicle,-1.1734524162857445,1,14834
youarenot,-1.1734524162857445,1,14835
@gamble_85,-1.1734524162857445,1,14836
luckygirl,-1.1734524162857445,4,14837
missedtweets,-1.1734524162857445,1,14838
dreamscometrue,-1.1734524162857445,1,14839
@fender,-1.1734524162857445,1,14840
@senatefloor,-1.1734524162857445,1,14841
@jacobhebert1,-1.1734524162857445,1,14842
@ronmarz,-1.1734524162857445,1,14843
@youthofvelvet,-1.1734524162857445,1,14844
countesthorpe,-1.1734524162857445,2,14845
.___________.,-1.1734524162857445,1,14846
consict,-1.1734524162857445,2,14847
@taste_my_sw33tz,-1.1734524162857445,1,14848
@youngduce305,-1.1734524162857445,1,14849
@sophsqueen,-1.1734524162857445,1,14850
keeplearning,-1.1734524162857445,1,14851
tmrws,-1.1734524162857445,1,14852
bestpresenteverrrr,-1.1734524162857445,1,14853
@bwsc,-1.1734524162857445,1,14854
@gaemgyu,-1.1734524162857445,1,14855
freakinh,-1.1734524162857445,1,14856
@guerrillastreet,-1.1734524162857445,1,14857
@gmail,-1.1734524162857445,1,14858
havenâ´t,-1.1734524162857445,1,14859
beckleys,-1.1734524162857445,2,14860
@taigebrielle,-1.1734524162857445,2,14861
@yesreallyangel,-1.1734524162857445,5,14862
getunited,-1.1734524162857445,1,14863
these'd,-1.1734524162857445,1,14864
@tweetmebitchess,-1.1734524162857445,1,14865
delonte,-1.1734524162857445,1,14866
@alanmagee,-1.1734524162857445,1,14867
@andywickspaints,-1.1734524162857445,1,14868
episode.i,-1.1734524162857445,1,14869
@amore1134,-1.1734524162857445,1,14870
@toekneesmith,-1.1734524162857445,1,14871
@kiryatraber,-1.1734524162857445,1,14872
@aileanbeaton,-1.1734524162857445,1,14873
bellah,-1.1734524162857445,1,14874
littlegirlinsideme,-1.1734524162857445,1,14875
justbringit,-1.1734524162857445,1,14876
alsabt,-1.1734524162857445,1,14877
6ala3,-1.1734524162857445,1,14878
@nawaf_m_j,-1.1734524162857445,1,14879
tomorroww,-1.1734524162857445,2,14880
@brituntitled,-1.1734524162857445,1,14881
@jilian_lovex,-1.1734524162857445,1,14882
@iam_fet,-1.1734524162857445,1,14883
@mrtinktinkizfly,-1.1734524162857445,1,14884
smokesuminden,-1.1734524162857445,1,14885
@davidvonderhaar,-1.1734524162857445,1,14886
@fourzerotwo,-1.1734524162857445,1,14887
ihatetv,-1.1734524162857445,1,14888
occupyla,-1.1734524162857445,1,14889
@google,-1.1734524162857445,1,14890
@myfoxla,-1.1734524162857445,1,14891
@jazzybell31,-1.1734524162857445,1,14892
@just_stark,-1.1734524162857445,1,14893
@badassbane,-1.1734524162857445,2,14894
@crazygfprobz,-1.1734524162857445,1,14895
@hayleyth1,-1.1734524162857445,1,14896
crazygfproblem,-1.1734524162857445,1,14897
@cole_ac1,-1.1734524162857445,1,14898
drakeandbirdman,-1.1734524162857445,1,14899
me.listen,-1.1734524162857445,1,14900
npâ€please,-1.1734524162857445,1,14901
-drake,-1.1734524162857445,1,14902
â€œ@aa9_era,-1.1734524162857445,1,14903
@kellybob12,-1.1734524162857445,2,14904
@karrid21,-1.1734524162857445,1,14905
@maceysmomma,-1.1734524162857445,1,14906
@annihilator,-1.1734524162857445,1,14907
@villagechurchtx,-1.1734524162857445,1,14908
rom13,-1.1734524162857445,1,14909
-ably,-1.1734524162857445,1,14910
@lilmissmosher,-1.1734524162857445,1,14911
20:5,-1.1734524162857445,2,14912
@ironrose83,-1.1734524162857445,1,14913
aaaannnddd,-1.1734524162857445,1,14914
5letona,-1.1734524162857445,1,14915
3noud,-1.1734524162857445,1,14916
mn6gen,-1.1734524162857445,1,14917
</3,-1.1734524162857445,12,14918
@emleefaye,-1.1734524162857445,1,14919
@nikhilwad,-1.1734524162857445,2,14920
=(,-1.1734524162857445,5,14921
ratherbeinbed,-1.1734524162857445,1,14922
^o^)/,-1.1734524162857445,1,14923
2:36,-1.1734524162857445,1,14924
heartoflife,-1.1734524162857445,1,14925
@askforhelp,-1.1734524162857445,1,14926
ledos,-1.1734524162857445,1,14927
@lexkeenan,-1.1734524162857445,1,14928
@tmpry_5150,-1.1734524162857445,1,14929
@kaitlinsaney,-1.1734524162857445,1,14930
@dwkm,-1.1734524162857445,1,14931
@hkenzterry,-1.1734524162857445,2,14932
@radiocitymusic,-1.1734524162857445,2,14933
face.â€,-1.1734524162857445,1,14934
â€œyou,-1.1734524162857445,3,14935
@danceislife37,-1.1734524162857445,1,14936
@j_tats,-1.1734524162857445,1,14937
rawrrrr,-1.1734524162857445,1,14938
@rockettes,-1.1734524162857445,2,14939
@karagabriel,-1.1734524162857445,1,14940
@nibmor,-1.1734524162857445,2,14941
@wotcfam,-1.1734524162857445,1,14942
studytalk,-1.1734524162857445,1,14943
@coywire,-1.1734524162857445,1,14944
saddneesss,-1.1734524162857445,1,14945
@paddyok16,-1.1734524162857445,1,14946
msltransferwindow,-1.1734524162857445,1,14947
playem,-1.1734524162857445,1,14948
â€œ@jesus_calling,-1.1734524162857445,1,14949
@zahialyy,-1.1734524162857445,1,14950
f*ing,-1.1734524162857445,1,14951
@wanderlustpizza,-1.1734524162857445,1,14952
confedince,-1.1734524162857445,1,14953
@carole_king,-1.1734524162857445,3,14954
@daniellegermann,-1.1734524162857445,2,14955
@alfy021,-1.1734524162857445,2,14956
janecky,-1.1734524162857445,4,14957
@scottfussnecker,-1.1734524162857445,1,14958
it.-cheryl,-1.1734524162857445,2,14959
@brian_of_fp,-1.1734524162857445,1,14960
@darransull86,-1.1734524162857445,1,14961
@jules_of_fp,-1.1734524162857445,1,14962
@malerykattula,-1.1734524162857445,1,14963
@beccakallabat,-1.1734524162857445,1,14964
happythanksgiving,-1.1734524162857445,4,14965
1/2,-1.1734524162857445,7,14966
@tradergeek,-1.1734524162857445,1,14967
buddiee18,-1.1734524162857445,1,14968
@lizslater15,-1.1734524162857445,1,14969
wilkos,-1.1734524162857445,1,14970
@danilic,-1.1734524162857445,1,14971
@bocalegend,-1.1734524162857445,1,14972
needturkey,-1.1734524162857445,1,14973
evenmorehungrynow,-1.1734524162857445,1,14974
stayfarawayfrommeif,-1.1734524162857445,2,14975
erkd,-1.1734524162857445,1,14976
boutta,-1.1734524162857445,1,14977
richness.otherwise,-1.1734524162857445,2,14978
tweedos,-1.1734524162857445,2,14979
@tanner_law,-1.1734524162857445,1,14980
mariokart7,-1.1734524162857445,1,14981
ponsing,-1.1734524162857445,1,14982
dooneyoumug,-1.1734524162857445,1,14983
neverforgiven,-1.1734524162857445,1,14984
fussnecker,-1.1734524162857445,1,14985
to.play,-1.1734524162857445,1,14986
â€œ@allisonrose3,-1.1734524162857445,1,14987
:((,-1.1734524162857445,5,14988
ninon,-1.1734524162857445,2,14989
lenclos,-1.1734524162857445,2,14990
butwhatdoesitmean,-1.1734524162857445,1,14991
nonfootball,-1.1734524162857445,2,14992
@odbe34,-1.1734524162857445,1,14993
@lukeculver,-1.1734524162857445,1,14994
mrs.wilcox,-1.1734524162857445,1,14995
@the_will_allen,-1.1734524162857445,2,14996
@halinamalik,-1.1734524162857445,1,14997
@charlottefoot,-1.1734524162857445,1,14998
@sexchronicl3s,-1.1734524162857445,1,14999
bixthes,-1.1734524162857445,2,15000
lessâ,-1.1734524162857445,11,15001
@firstworldpains,-1.1734524162857445,1,15002
@selenaa_23,-1.1734524162857445,2,15003
thatâ€,-1.1734524162857445,1,15004
@doc_ricketts14,-1.1734524162857445,1,15005
@cgstong,-1.1734524162857445,1,15006
busybusy,-1.1734524162857445,2,15007
barnes&noble,-1.1734524162857445,2,15008
poonâ€,-1.1734524162857445,1,15009
lowkee,-1.1734524162857445,1,15010
â€œ@djcassiuscain,-1.1734524162857445,1,15011
loloooo,-1.1734524162857445,6,15012
joy.y,-1.1734524162857445,3,15013
christmasmiracle,-1.1734524162857445,2,15014
@declasm,-1.1734524162857445,2,15015
îœ¨,-1.1734524162857445,1,15016
arggggggggggggh,-1.1734524162857445,1,15017
behavior.â€,-1.1734524162857445,1,15018
â€œ@hartramsey,-1.1734524162857445,1,15019
@puppini_sisters,-1.1734524162857445,3,15020
@l_chelle,-1.1734524162857445,1,15021
thissucks,-1.1734524162857445,1,15022
store.my,-1.1734524162857445,2,15023
spikedcider,-1.1734524162857445,1,15024
@krisalexandra,-1.1734524162857445,1,15025
dayummnnn,-1.1734524162857445,1,15026
wideeyedwonder,-1.1734524162857445,1,15027
gospelchoir,-1.1734524162857445,1,15028
2society,-1.1734524162857445,1,15029
tolazytomove,-1.1734524162857445,1,15030
@wanch0r,-1.1734524162857445,1,15031
@barrygraul,-1.1734524162857445,1,15032
younglove,-1.1734524162857445,1,15033
@sydneyaneal,-1.1734524162857445,1,15034
@olly_the_egg,-1.1734524162857445,1,15035
single_source,-1.1734524162857445,1,15036
wkr,-1.1734524162857445,1,15037
wikifarm,-1.1734524162857445,1,15038
chaffin,-1.1734524162857445,1,15039
charlaran,-1.1734524162857445,1,15040
cryn,-1.1734524162857445,1,15041
@todayshow,-1.1734524162857445,1,15042
@bbcbreakfast,-1.1734524162857445,1,15043
@howyou_ben,-1.1734524162857445,1,15044
pain!â€,-1.1734524162857445,1,15045
â€œ@mrwestphilly35,-1.1734524162857445,1,15046
@jaywardiv,-1.1734524162857445,1,15047
smellsamazing,-1.1734524162857445,2,15048
@girlposts,-1.1734524162857445,1,15049
bbc4,-1.1734524162857445,3,15050
@c_my_dimplez,-1.1734524162857445,1,15051
meower,-1.1734524162857445,1,15052
buttttttttttt,-1.1734524162857445,1,15053
â€œ@doreenvirtue444,-1.1734524162857445,1,15054
@hashtagmerlin,-1.1734524162857445,1,15055
@jeffgrang,-1.1734524162857445,1,15056
13:6,-1.1734524162857445,1,15057
meâ€,-1.1734524162857445,1,15058
jarryn,-1.1734524162857445,2,15059
dickmania,-1.1734524162857445,1,15060
@joeyryanonline,-1.1734524162857445,3,15061
@mmmwhatsup,-1.1734524162857445,1,15062
â€œ@maier_marlee,-1.1734524162857445,1,15063
loveduckhunting:)â€/,-1.1734524162857445,1,15064
@nellemel,-1.1734524162857445,2,15065
@hollypmn,-1.1734524162857445,1,15066
knckouts,-1.1734524162857445,1,15067
sumeone,-1.1734524162857445,1,15068
@tapnl,-1.1734524162857445,1,15069
cestmardi,-1.1734524162857445,1,15070
@mrslrcooper,-1.1734524162857445,1,15071
@lateralliegator,-1.1734524162857445,1,15072
livefree,-1.1734524162857445,1,15073
babirs,-1.1734524162857445,1,15074
stopabuse,-1.1734524162857445,2,15075
eveyrwhere,-1.1734524162857445,1,15076
@aloss4words,-1.1734524162857445,1,15077
manningtree,-1.1734524162857445,3,15078
@mikesovo,-1.1734524162857445,1,15079
@inashahinaj,-1.1734524162857445,1,15080
@_kaitlynsnyder,-1.1734524162857445,1,15081
love.â€,-1.1734524162857445,1,15082
@hooper,-1.1734524162857445,1,15083
@geeaich,-1.1734524162857445,1,15084
â€¢ï¿¼evan,-1.1734524162857445,2,15085
@heila_m,-1.1734524162857445,3,15086
strength.â€,-1.1734524162857445,2,15087
fartherthanithought,-1.1734524162857445,1,15088
@kat_nowlin,-1.1734524162857445,1,15089
thalivan,-1.1734524162857445,1,15090
@arundanush,-1.1734524162857445,1,15091
@jonileighh,-1.1734524162857445,1,15092
@nwatkins2,-1.1734524162857445,1,15093
realâ€,-1.1734524162857445,1,15094
â€œ@vinnyguadagnino,-1.1734524162857445,1,15095
@raviprashar,-1.1734524162857445,2,15096
@wickedpoptart,-1.1734524162857445,1,15097
mustgoshopping,-1.1734524162857445,1,15098
ahnold,-1.1734524162857445,1,15099
@pammywilly,-1.1734524162857445,1,15100
annymac,-1.1734524162857445,3,15101
@t_green02,-1.1734524162857445,1,15102
makebetterbets,-1.1734524162857445,1,15103
chestnutt,-1.1734524162857445,1,15104
jesustweeters,-1.1734524162857445,23,15105
@blondegenious,-1.1734524162857445,1,15106
@duhbb,-1.1734524162857445,4,15107
mabbitt,-1.1734524162857445,1,15108
offfff,-1.1734524162857445,1,15109
@ablodola,-1.1734524162857445,1,15110
@aurelienmsohet,-1.1734524162857445,1,15111
@djrespin,-1.1734524162857445,1,15112
@mandizzel,-1.1734524162857445,1,15113
@_b_esparza,-1.1734524162857445,2,15114
@joerogan,-1.1734524162857445,2,15115
@trobertson7,-1.1734524162857445,1,15116
8:10,-1.1734524162857445,4,15117
24/7,-1.1734524162857445,3,15118
@nmtb_tv,-1.1734524162857445,1,15119
nerdlife,-1.1734524162857445,1,15120
akinyele,-1.1734524162857445,1,15121
@thereal_coryf,-1.1734524162857445,1,15122
brosareclose,-1.1734524162857445,1,15123
me:*on,-1.1734524162857445,1,15124
@joshuachurchill,-1.1734524162857445,1,15125
@matthewmoofish,-1.1734524162857445,1,15126
@digorio,-1.1734524162857445,1,15127
@slgoodson,-1.1734524162857445,1,15128
sittinginclassispointless,-1.1734524162857445,2,15129
@jotweets4,-1.1734524162857445,2,15130
@dashing_sarah,-1.1734524162857445,1,15131
@earth2sun,-1.1734524162857445,1,15132
hermitting,-1.1734524162857445,2,15133
@murdamese,-1.1734524162857445,1,15134
@cblank504,-1.1734524162857445,1,15135
medeo,-1.1734524162857445,1,15136
@funnyorfact,-1.1734524162857445,1,15137
@overdriive,-1.1734524162857445,1,15138
thatspark,-1.1734524162857445,2,15139
goucherâ€,-1.1734524162857445,2,15140
â€œ@runningquotes,-1.1734524162857445,3,15141
>:(,-1.1734524162857445,3,15142
@zacharygc,-1.1734524162857445,1,15143
globeandmail,-1.1734524162857445,1,15144
"2009,the",-1.1734524162857445,1,15145
2)march,-1.1734524162857445,1,15146
askean,-1.1734524162857445,2,15147
@lulubetsy,-1.1734524162857445,1,15148
@camdynolivia23,-1.1734524162857445,1,15149
good&funny,-1.1734524162857445,1,15150
positiveprogression,-1.1734524162857445,1,15151
timelineâ€,-1.1734524162857445,1,15152
smb3,-1.1734524162857445,1,15153
@omcgee82,-1.1734524162857445,1,15154
porphyrophobia-,-1.1734524162857445,1,15155
(=,-1.1734524162857445,1,15156
@zoe_smith,-1.1734524162857445,1,15157
vivamwell,-1.1734524162857445,1,15158
scerf,-1.1734524162857445,1,15159
sellick,-1.1734524162857445,1,15160
breland,-1.1734524162857445,1,15161
@kryslanjae,-1.1734524162857445,1,15162
scaredtodeath,-1.1734524162857445,1,15163
glendening,-1.1734524162857445,1,15164
@caleglendening,-1.1734524162857445,1,15165
marriedwithkids,-1.1734524162857445,1,15166
@liltunechi,-1.1734524162857445,3,15167
@fibro_elo,-1.1734524162857445,2,15168
@jaredleto,-1.1734524162857445,1,15169
kingdavid,-1.1734524162857445,2,15170
@jamehunk,-1.1734524162857445,1,15171
present&i'll,-1.1734524162857445,1,15172
guuuuurl,-1.1734524162857445,1,15173
@madisonkantor,-1.1734524162857445,1,15174
chã¶drã¶n,-1.1734524162857445,1,15175
fkkk,-1.1734524162857445,1,15176
itstheaftershaveprobably,-1.1734524162857445,1,15177
â£10,-1.1734524162857445,2,15178
g'nite,-1.1734524162857445,1,15179
@queensofmakeup,-1.1734524162857445,2,15180
@scent_of_roses,-1.1734524162857445,1,15181
@fckn_dayvid,-1.1734524162857445,1,15182
lordhelpme,-1.1734524162857445,1,15183
@sirrubalot,-1.1734524162857445,1,15184
@robin_joyce,-1.1734524162857445,1,15185
@sirfat,-1.1734524162857445,1,15186
sanchezz,-1.1734524162857445,1,15187
gradschoolproblems,-1.1734524162857445,1,15188
@markmywords31,-1.1734524162857445,1,15189
wellnottotallyaslongasyouhaveacokeordietcokewithlime,-1.1734524162857445,1,15190
@nickjonas,-1.1734524162857445,1,15191
@_loveash,-1.1734524162857445,1,15192
motals,-1.1734524162857445,1,15193
13:5,-1.1734524162857445,1,15194
@colbster_m,-1.1734524162857445,1,15195
hoe'in,-1.1734524162857445,1,15196
noskyrim,-1.1734524162857445,1,15197
@shipsofsong,-1.1734524162857445,1,15198
     ,-1.1734524162857445,14,15199
alwayslearning,-1.1734524162857445,1,15200
@cupcakemartha,-1.1734524162857445,2,15201
@eliz_myrick,-1.1734524162857445,2,15202
chicoms,-1.1734524162857445,1,15203
@alexaetownsend,-1.1734524162857445,1,15204
@alyssamarquardt,-1.1734524162857445,1,15205
@erinxkelly,-1.1734524162857445,1,15206
@t0eknee,-1.1734524162857445,1,15207
dfma,-1.1734524162857445,1,15208
threeohwonderfullife,-1.1734524162857445,1,15209
@kconderulo,-1.1734524162857445,1,15210
holidayday,-1.1734524162857445,1,15211
oldwest,-1.1734524162857445,1,15212
comecheckitout,-1.1734524162857445,1,15213
@amirkingkhan,-1.1734524162857445,1,15214
@ghally_08,-1.1734524162857445,1,15215
antocha,-1.1734524162857445,1,15216
@mr_rich_tycoon,-1.1734524162857445,1,15217
@thexfactor,-1.1734524162857445,2,15218
@jennalainebucs,-1.1734524162857445,1,15219
@glemanski,-1.1734524162857445,1,15220
ihatemyroommate,-1.1734524162857445,1,15221
hurtfulpeople,-1.1734524162857445,1,15222
selfdoubt,-1.1734524162857445,1,15223
@shannon_ruth,-1.1734524162857445,1,15224
@macymonnin,-1.1734524162857445,1,15225
@lindsayball2,-1.1734524162857445,1,15226
@pearljam,-1.1734524162857445,1,15227
@swstheband,-1.1734524162857445,1,15228
@dogfishbeer,-1.1734524162857445,1,15229
divaew,-1.1734524162857445,7,15230
@redwhiteandbleu,-1.1734524162857445,1,15231
@corianderoza,-1.1734524162857445,1,15232
hitthedvdplayer,-1.1734524162857445,1,15233
@dinikinss,-1.1734524162857445,1,15234
khanâ,-1.1734524162857445,1,15235
@ryanmrhodes,-1.1734524162857445,1,15236
myartsubmit,-1.1734524162857445,2,15237
75123,-1.1734524162857445,1,15238
@amazingred1,-1.1734524162857445,1,15239
@jackalltimelow,-1.1734524162857445,1,15240
@kimkardaeshian,-1.1734524162857445,1,15241
@zante03,-1.1734524162857445,1,15242
@mobyra,-1.1734524162857445,1,15243
godsgrace,-1.1734524162857445,1,15244
@ruiterwrongfan,-1.1734524162857445,1,15245
~alfred,-1.1734524162857445,4,15246
superdooper,-1.1734524162857445,1,15247
@sadi808,-1.1734524162857445,1,15248
@fefedobson,-1.1734524162857445,1,15249
@aliohays,-1.1734524162857445,3,15250
@siholly,-1.1734524162857445,1,15251
hateschool,-1.1734524162857445,3,15252
@christinabadina,-1.1734524162857445,1,15253
@everlane,-1.1734524162857445,1,15254
@reemaalnaim208,-1.1734524162857445,3,15255
raaaage,-1.1734524162857445,1,15256
@redridingrabbit,-1.1734524162857445,1,15257
@iansimmons,-1.1734524162857445,1,15258
@nouf_aljammaz,-1.1734524162857445,3,15259
@mashaelalhenaki,-1.1734524162857445,3,15260
@jvandermayer,-1.1734524162857445,1,15261
ya'll,-1.1734524162857445,11,15262
wherearemyuggs,-1.1734524162857445,1,15263
@killsteenkill,-1.1734524162857445,4,15264
loserrr,-1.1734524162857445,1,15265
@drewwatkins3,-1.1734524162857445,1,15266
gangbangas,-1.1734524162857445,1,15267
@luv_shaq,-1.1734524162857445,1,15268
@eringuingrich,-1.1734524162857445,2,15269
loserlikeme,-1.1734524162857445,1,15270
â€œ@fit_not_skinny,-1.1734524162857445,1,15271
~unk,-1.1734524162857445,4,15272
@mackenzieguru,-1.1734524162857445,1,15273
pncourage,-1.1734524162857445,1,15274
âž¨,-1.1734524162857445,2,15275
turnbacktogod,-1.1734524162857445,7,15276
1:6,-1.1734524162857445,8,15277
@yanman52,-1.1734524162857445,1,15278
pissmeoff,-1.1734524162857445,1,15279
@pinkferrari_kay,-1.1734524162857445,1,15280
sosimple,-1.1734524162857445,1,15281
strangln,-1.1734524162857445,1,15282
@lekeg1,-1.1734524162857445,2,15283
-___-,-1.1734524162857445,29,15284
@winwithgin,-1.1734524162857445,2,15285
@michaelabartlam,-1.1734524162857445,1,15286
@tm05row,-1.1734524162857445,1,15287
@garycurl10,-1.1734524162857445,1,15288
@djcommish,-1.1734524162857445,1,15289
@r_slee,-1.1734524162857445,1,15290
@fear_in_words,-1.1734524162857445,1,15291
justwanttorelax,-1.1734524162857445,1,15292
@ratimujumdar,-1.1734524162857445,1,15293
@dorcia316,-1.1734524162857445,2,15294
@patwell,-1.1734524162857445,2,15295
none.and,-1.1734524162857445,1,15296
@allietaylor96,-1.1734524162857445,1,15297
@heidihoganson,-1.1734524162857445,1,15298
@codysimpson,-1.1734524162857445,3,15299
cum'n,-1.1734524162857445,1,15300
~ps.111:10,-1.1734524162857445,1,15301
eternalpraise,-1.1734524162857445,1,15302
2him,-1.1734524162857445,1,15303
badâ€,-1.1734524162857445,1,15304
â€œ@mellie_jae,-1.1734524162857445,1,15305
twiterland,-1.1734524162857445,1,15306
    ,-1.1734524162857445,43,15307
@bucks_a_million,-1.1734524162857445,1,15308
@shannonpoe,-1.1734524162857445,2,15309
www.vanastudios.com/xmas,-1.1734524162857445,1,15310
brennans,-1.1734524162857445,1,15311
@c_evon,-1.1734524162857445,1,15312
god.-joyce,-1.1734524162857445,1,15313
1:30,-1.1734524162857445,2,15314
@patilynnw,-1.1734524162857445,1,15315
11:30,-1.1734524162857445,5,15316
bestdaughtereverâ€,-1.1734524162857445,1,15317
@praisewalker,-1.1734524162857445,3,15318
â€œ@alisaatiree,-1.1734524162857445,1,15319
contâ€,-1.1734524162857445,1,15320
:3,-1.1734524162857445,2,15321
â„³â,-1.1734524162857445,1,15322
î²â„’eãº,-1.1734524162857445,1,15323
â„•oã­ê€,-1.1734524162857445,1,15324
@soniabublaitis,-1.1734524162857445,4,15325
olã,-1.1734524162857445,9,15326
soirã,-1.1734524162857445,1,15327
@brucieboy1986,-1.1734524162857445,1,15328
@drewmitchell890,-1.1734524162857445,1,15329
@hlntv,-1.1734524162857445,3,15330
@meowlexandra,-1.1734524162857445,1,15331
@poeticninja,-1.1734524162857445,1,15332
hlntv,-1.1734524162857445,1,15333
@dashortfry,-1.1734524162857445,1,15334
@speechpath68,-1.1734524162857445,1,15335
bringthepain,-1.1734524162857445,1,15336
@lastroke,-1.1734524162857445,1,15337
@elizabethanne_r,-1.1734524162857445,1,15338
@meikamonroe,-1.1734524162857445,1,15339
letitout,-1.1734524162857445,1,15340
ugh--,-1.1734524162857445,1,15341
nottinggggg,-1.1734524162857445,1,15342
@lollydaskal,-1.1734524162857445,1,15343
anpointment,-1.1734524162857445,1,15344
@addiezierman,-1.1734524162857445,1,15345
@iam_jjiv,-1.1734524162857445,1,15346
@thefauxmartha,-1.1734524162857445,1,15347
:*,-1.1734524162857445,1,15348
@discodan142,-1.1734524162857445,1,15349
@bellamalzone,-1.1734524162857445,2,15350
@iridepc,-1.1734524162857445,2,15351
@jennatot,-1.1734524162857445,1,15352
illsongthough,-1.1734524162857445,1,15353
~albert,-1.1734524162857445,2,15354
@jamal_r,-1.1734524162857445,1,15355
@einstein_bot,-1.1734524162857445,1,15356
@chrishole07,-1.1734524162857445,1,15357
@bern3755,-1.1734524162857445,1,15358
phewwww,-1.1734524162857445,1,15359
glamtastic,-1.1734524162857445,1,15360
@occupywallstnyc,-1.1734524162857445,1,15361
goingham,-1.1734524162857445,1,15362
@jtthomas59,-1.1734524162857445,1,15363
@dylan_hicks,-1.1734524162857445,1,15364
@pcski,-1.1734524162857445,2,15365
usualsundayroutine,-1.1734524162857445,2,15366
karmasabitch,-1.1734524162857445,2,15367
sow79,-1.1734524162857445,1,15368
@stevesstepp,-1.1734524162857445,1,15369
@y_strahovski,-1.1734524162857445,2,15370
@keithwrjones,-1.1734524162857445,1,15371
@factorfaked,-1.1734524162857445,2,15372
@sbpc07,-1.1734524162857445,1,15373
showthemwhosboss,-1.1734524162857445,1,15374
@middletonhs,-1.1734524162857445,1,15375
@alexandraholzer,-1.1734524162857445,2,15376
@labettag,-1.1734524162857445,3,15377
@waunakeeorca,-1.1734524162857445,1,15378
thinkpink,-1.1734524162857445,3,15379
@migueltorresmma,-1.1734524162857445,2,15380
screen&get,-1.1734524162857445,1,15381
minusthetwats,-1.1734524162857445,1,15382
xmas-,-1.1734524162857445,1,15383
@sammipie_123,-1.1734524162857445,1,15384
@josepf,-1.1734524162857445,1,15385
@covergirl_2013,-1.1734524162857445,1,15386
niggerish,-1.1734524162857445,1,15387
@pfville_pfinest,-1.1734524162857445,1,15388
15:13,-1.1734524162857445,1,15389
@joelo432,-1.1734524162857445,1,15390
m*a*s*h,-1.1734524162857445,1,15391
0_o,-1.1734524162857445,2,15392
@hopeyphly,-1.1734524162857445,1,15393
@brynjohnston,-1.1734524162857445,1,15394
@jadande,-1.1734524162857445,2,15395
cleanbillofhealth,-1.1734524162857445,1,15396
@johnnydemp,-1.1734524162857445,1,15397
@mufcfans,-1.1734524162857445,1,15398
muchlovetothecrew,-1.1734524162857445,1,15399
m/,-1.1734524162857445,1,15400
5:30,-1.1734524162857445,5,15401
peaceonearth,-1.1734524162857445,2,15402
@nicolaturner9,-1.1734524162857445,1,15403
onceyoureamacyounevergoback,-1.1734524162857445,1,15404
@mapsrubin,-1.1734524162857445,1,15405
tistheseason,-1.1734524162857445,3,15406
@trisarawrtopz,-1.1734524162857445,1,15407
bdayevent,-1.1734524162857445,1,15408
@nickiminaj,-1.1734524162857445,1,15409
@michael_waite,-1.1734524162857445,1,15410
@inspire_us,-1.1734524162857445,1,15411
chirpin,-1.1734524162857445,3,15412
tomorroowww,-1.1734524162857445,1,15413
@djtravisty08,-1.1734524162857445,1,15414
ilovethewaysomepeoplesmile,-1.1734524162857445,3,15415
putyourlightsup,-1.1734524162857445,2,15416
@brobenson,-1.1734524162857445,2,15417
meî,-1.1734524162857445,1,15418
tweethearts,-1.1734524162857445,3,15419
instantfollowback,-1.1734524162857445,5,15420
@turningthescrew,-1.1734524162857445,1,15421
shopaholicsannonymous,-1.1734524162857445,1,15422
@samiabazzi,-1.1734524162857445,1,15423
so.rawwwwwwwwwwwwwwr!driving&nosey,-1.1734524162857445,2,15424
imabaddaughter,-1.1734524162857445,1,15425
=/,-1.1734524162857445,7,15426
@willcon1way,-1.1734524162857445,1,15427
loveâ€,-1.1734524162857445,1,15428
10:30am,-1.1734524162857445,1,15429
@paytonthurman,-1.1734524162857445,1,15430
@khick33,-1.1734524162857445,1,15431
@ally1kinobi,-1.1734524162857445,1,15432
hastalavista,-1.1734524162857445,1,15433
hïƒï‰,-1.1734524162857445,1,15434
@ozmo_x,-1.1734524162857445,1,15435
osment,-1.1734524162857445,1,15436
@lucyposs,-1.1734524162857445,1,15437
fallado,-1.1734524162857445,1,15438
teamjesus,-1.1734524162857445,6,15439
@homebrewcrew,-1.1734524162857445,1,15440
payitforward,-1.1734524162857445,1,15441
iseedeadpeople,-1.1734524162857445,1,15442
â˜¹,-1.1734524162857445,10,15443
pleazy,-1.1734524162857445,2,15444
godeacs,-1.1734524162857445,1,15445
â€œ@crystalsimile,-1.1734524162857445,1,15446
@caitlynferry02,-1.1734524162857445,1,15447
@aintnobitchinme,-1.1734524162857445,1,15448
@skhoy,-1.1734524162857445,1,15449
@dani_coupet,-1.1734524162857445,1,15450
â€œ@swhs_tae,-1.1734524162857445,2,15451
7/8,-1.1734524162857445,1,15452
thejoyofbeingyou,-1.1734524162857445,1,15453
wishdom,-1.1734524162857445,1,15454
gobolts,-1.1734524162857445,1,15455
@plentymoney_kay,-1.1734524162857445,1,15456
@tblightning,-1.1734524162857445,1,15457
@inme_itrust,-1.1734524162857445,1,15458
can'twait,-1.1734524162857445,1,15459
heroesâ€,-1.1734524162857445,4,15460
â€œ@elizadushku,-1.1734524162857445,4,15461
@cnnheroes,-1.1734524162857445,3,15462
@cnn,-1.1734524162857445,2,15463
butmostlysadness,-1.1734524162857445,1,15464
@willie_mack,-1.1734524162857445,2,15465
@thechrishero,-1.1734524162857445,2,15466
@jayyyydennnn,-1.1734524162857445,1,15467
