,Word,Bert,Distilbert
1338,0,-4.14E-05,-9.16E-06
1339,3rd,-4.13E-05,-1.51E-05
1340,elevator,-4.12E-05,2.66E-05
1341,belly,-4.10E-05,-2.94E-05
1342,mind,-4.08E-05,-6.93E-06
1343,topic,-4.08E-05,-3.97E-05
1344,studio,-4.07E-05,-1.56E-05
1345,requires,-4.06E-05,-9.70E-06
1346,checking,-4.06E-05,4.32E-06
1347,orders,-4.05E-05,-4.49E-06
1348,tip,-4.04E-05,-7.99E-06
1349,hopefully,-4.03E-05,-1.94E-05
1350,central,-4.03E-05,-6.98E-06
1351,insanity,-4.03E-05,-8.36E-05
1352,butterfly,-4.02E-05,-1.82E-05
1353,monsters,-4.02E-05,-5.03E-06
1354,big,-4.02E-05,-1.22E-05
1355,pushing,-4.01E-05,-3.17E-05
1356,running,-4.00E-05,-1.16E-05
1357,began,-3.99E-05,-3.48E-05
1358,case,-3.98E-05,-1.60E-06
1359,streets,-3.97E-05,9.80E-06
1360,11,-3.97E-05,-1.66E-05
1361,deer,-3.96E-05,1.48E-05
1362,losing,-3.95E-05,2.88E-06
1363,12th,-3.94E-05,-5.94E-05
1364,hotter,-3.93E-05,2.36E-05
1365,anxious,-3.91E-05,-8.75E-06
1366,dress,-3.90E-05,-1.11E-05
1367,idea,-3.89E-05,-2.49E-06
1368,standing,-3.88E-05,-8.77E-06
1369,reminded,-3.87E-05,-3.76E-05
1370,attacked,-3.85E-05,1.98E-05
1371,assessment,-3.85E-05,-1.49E-05
1372,novel,-3.84E-05,-4.09E-05
1373,competition,-3.84E-05,-2.74E-05
1374,ready,-3.83E-05,-2.13E-05
1375,chaos,-3.83E-05,-3.62E-05
1376,motion,-3.80E-05,-2.17E-05
1377,intimidating,-3.80E-05,2.11E-05
1378,temporary,-3.78E-05,3.07E-05
1379,relaxed,-3.78E-05,-2.37E-05
1380,il,-3.78E-05,4.17E-06
1381,laser,-3.78E-05,4.04E-06
1382,calendar,-3.77E-05,-3.02E-05
1383,coming,-3.76E-05,-1.74E-05
1384,reactions,-3.76E-05,-2.70E-05
1385,protect,-3.76E-05,3.08E-05
1386,cards,-3.76E-05,-6.90E-06
1387,deny,-3.75E-05,2.82E-05
1388,london,-3.73E-05,-2.22E-06
1389,stronger,-3.72E-05,-2.10E-05
1390,handle,-3.72E-05,-1.87E-05
1391,swimming,-3.71E-05,8.00E-07
1392,saved,-3.69E-05,-5.09E-06
1393,halloween,-3.69E-05,-1.57E-05
1394,kills,-3.67E-05,2.68E-05
1395,fright,-3.64E-05,5.58E-05
1396,29,-3.64E-05,-4.12E-05
1397,51,-3.64E-05,-1.22E-07
1398,hurry,-3.64E-05,-3.68E-05
1399,please,-3.63E-05,-5.11E-07
1400,shops,-3.63E-05,-7.72E-06
1401,am,-3.61E-05,-1.99E-05
1402,acid,-3.61E-05,-1.69E-06
1403,bands,-3.61E-05,8.96E-06
1404,hid,-3.60E-05,-2.60E-05
1405,verge,-3.60E-05,-1.38E-05
1406,alice,-3.59E-05,-3.35E-05
1407,wreck,-3.59E-05,-3.86E-05
1408,lets,-3.59E-05,-7.27E-06
1409,council,-3.59E-05,-1.24E-05
1410,fourth,-3.58E-05,3.95E-06
1411,booked,-3.57E-05,-1.92E-05
1412,dash,-3.57E-05,-3.94E-06
1413,trip,-3.56E-05,-5.11E-06
1414,2011,-3.56E-05,-1.48E-05
1415,stat,-3.55E-05,-2.78E-05
1416,thumb,-3.52E-05,-2.17E-05
1417,realise,-3.52E-05,-1.97E-05
1418,overwhelmed,-3.52E-05,-4.21E-05
1419,matthew,-3.52E-05,-2.20E-05
1420,define,-3.52E-05,2.06E-05
1421,loads,-3.51E-05,-1.54E-05
1422,spider,-3.51E-05,-2.68E-06
1423,online,-3.51E-05,-2.13E-05
1424,volunteer,-3.51E-05,-2.52E-05
1425,driving,-3.50E-05,-5.39E-10
1426,treatment,-3.50E-05,1.90E-05
1427,treasure,-3.50E-05,1.35E-05
1428,revenge,-3.49E-05,-3.28E-05
1429,types,-3.48E-05,-2.69E-05
1430,manchester,-3.45E-05,-1.27E-05
1431,camera,-3.44E-05,3.90E-06
1432,overwhelming,-3.44E-05,-1.03E-05
1433,goes,-3.44E-05,-6.04E-07
1434,thinking,-3.41E-05,-9.69E-06
1435,severe,-3.40E-05,-7.51E-06
1436,search,-3.40E-05,-1.37E-06
1437,tournament,-3.40E-05,-8.00E-06
1438,2000,-3.39E-05,2.65E-06
1439,vulnerable,-3.39E-05,-7.09E-06
1440,op,-3.38E-05,-2.06E-05
1441,creature,-3.37E-05,-2.00E-06
1442,letter,-3.37E-05,-2.22E-05
1443,creative,-3.37E-05,8.07E-06
1444,emptied,-3.37E-05,1.88E-05
1445,tel,-3.36E-05,-1.23E-05
1446,sources,-3.34E-05,2.49E-05
1447,movement,-3.33E-05,1.06E-05
1448,whom,-3.33E-05,2.92E-05
1449,towel,-3.31E-05,-1.32E-05
1450,planned,-3.31E-05,-9.60E-06
1451,10,-3.29E-05,-7.93E-06
1452,set,-3.29E-05,4.68E-08
1453,sweating,-3.29E-05,-9.56E-06
1454,graduate,-3.28E-05,-3.24E-05
1455,wardrobe,-3.28E-05,1.14E-05
1456,check,-3.26E-05,-6.75E-06
1457,hiding,-3.26E-05,-2.77E-05
1458,wait,-3.26E-05,-2.46E-05
1459,carry,-3.25E-05,-8.68E-06
1460,prepare,-3.24E-05,-1.39E-05
1461,relief,-3.24E-05,-2.93E-05
1462,wonder,-3.23E-05,-4.21E-06
1463,pill,-3.23E-05,-1.93E-05
1464,mama,-3.23E-05,-1.59E-05
1465,ll,-3.22E-05,-5.79E-06
1466,interview,-3.22E-05,4.36E-06
1467,statistics,-3.22E-05,-9.97E-06
1468,bio,-3.20E-05,-1.83E-05
1469,raid,-3.19E-05,2.17E-05
1470,powerful,-3.19E-05,-1.22E-05
1471,rapidly,-3.18E-05,0.000142251
1472,remains,-3.17E-05,-2.10E-05
1473,swim,-3.17E-05,-1.03E-05
1474,upcoming,-3.16E-05,-4.50E-05
1475,southern,-3.15E-05,2.59E-05
1476,heavy,-3.12E-05,-5.53E-06
1477,remote,-3.11E-05,-2.98E-05
1478,arrest,-3.10E-05,9.01E-05
1479,needles,-3.09E-05,5.05E-06
1480,officials,-3.09E-05,-5.81E-05
1481,press,-3.07E-05,1.33E-06
1482,flood,-3.06E-05,-2.01E-05
1483,office,-3.06E-05,-2.15E-05
1484,route,-3.06E-05,-1.13E-06
1485,household,-3.04E-05,-6.91E-06
1486,crash,-3.03E-05,-1.64E-05
1487,17,-3.01E-05,-5.72E-06
1488,doe,-3.01E-05,-6.24E-06
1489,ty,-2.99E-05,-2.41E-05
1490,chased,-2.99E-05,-1.46E-05
1491,hide,-2.98E-05,-3.50E-06
1492,9th,-2.96E-05,-5.96E-05
1493,mission,-2.95E-05,-2.63E-06
1494,everything,-2.94E-05,-1.15E-05
1495,event,-2.94E-05,-2.08E-05
1496,general,-2.92E-05,-6.24E-06
1497,mixed,-2.91E-05,8.01E-06
1498,drop,-2.87E-05,-9.00E-06
1499,tornado,-2.87E-05,-2.28E-05
1500,files,-2.87E-05,-2.30E-05
1501,counts,-2.86E-05,-1.38E-05
1502,trains,-2.85E-05,1.22E-07
1503,med,-2.83E-05,-1.87E-05
1504,bonfire,-2.82E-05,-4.78E-05
1505,reaching,-2.82E-05,-2.99E-05
1506,terrifying,-2.80E-05,4.98E-05
1507,27,-2.80E-05,-3.23E-05
1508,quickly,-2.80E-05,-3.15E-05
1509,pm,-2.79E-05,-1.39E-05
1510,escape,-2.78E-05,-2.18E-05
1511,remember,-2.78E-05,-5.32E-06
1512,khalifa,-2.77E-05,-2.48E-05
1513,programs,-2.77E-05,1.89E-05
1514,advanced,-2.75E-05,-8.37E-05
1515,determine,-2.75E-05,-9.21E-06
1516,maps,-2.75E-05,5.39E-05
1517,gut,-2.75E-05,2.39E-05
1518,incident,-2.74E-05,-1.66E-05
1519,nurse,-2.73E-05,-6.14E-07
1520,cage,-2.73E-05,1.76E-05
1521,roller,-2.71E-05,8.62E-06
1522,attend,-2.70E-05,-7.12E-06
1523,drills,-2.68E-05,4.18E-05
1524,essence,-2.66E-05,1.78E-05
1525,boxed,-2.66E-05,-2.12E-05
1526,der,-2.65E-05,-1.26E-05
1527,sticky,-2.60E-05,3.11E-05
1528,catch,-2.60E-05,-1.32E-05
1529,mega,-2.60E-05,-4.18E-06
1530,striking,-2.59E-05,-2.08E-06
1531,reset,-2.58E-05,-4.67E-05
1532,afghanistan,-2.58E-05,-2.01E-07
1533,instant,-2.57E-05,-2.20E-05
1534,fuel,-2.56E-05,-3.90E-06
1535,game,-2.55E-05,-1.55E-05
1536,softball,-2.55E-05,-1.85E-05
1537,progress,-2.54E-05,8.74E-06
1538,garden,-2.52E-05,-1.66E-05
1539,dj,-2.52E-05,-1.11E-05
1540,tend,-2.52E-05,-1.26E-05
1541,fabric,-2.52E-05,1.40E-07
1542,blocks,-2.51E-05,-6.58E-06
1543,conditioning,-2.51E-05,1.00E-05
1544,aye,-2.51E-05,-1.53E-08
1545,will,-2.51E-05,-3.50E-06
1546,gonna,-2.50E-05,-2.13E-05
1547,run,-2.50E-05,-7.52E-06
1548,stairs,-2.50E-05,2.40E-06
1549,supporter,-2.49E-05,2.08E-06
1550,murdered,-2.48E-05,-1.40E-05
1551,judged,-2.47E-05,-2.94E-06
1552,realization,-2.46E-05,-9.11E-07
1553,appointment,-2.45E-05,-7.67E-06
1554,bees,-2.44E-05,-2.63E-05
1555,pleased,-2.44E-05,-2.54E-05
1556,airing,-2.44E-05,-6.49E-05
1557,speech,-2.43E-05,-1.53E-05
1558,variety,-2.42E-05,2.42E-05
1559,lose,-2.41E-05,4.20E-06
1560,lsu,-2.39E-05,1.21E-05
1561,brutal,-2.38E-05,-2.18E-05
1562,ink,-2.38E-05,-2.50E-05
1563,checkpoint,-2.38E-05,-2.40E-06
1564,freak,-2.37E-05,1.38E-05
1565,road,-2.37E-05,-8.80E-06
1566,main,-2.37E-05,-1.20E-05
1567,roosevelt,-2.33E-05,4.32E-05
1568,hp,-2.31E-05,1.19E-05
1569,mt,-2.31E-05,-1.88E-05
1570,count,-2.29E-05,-1.35E-05
1571,global,-2.28E-05,4.58E-06
1572,speaking,-2.28E-05,7.33E-06
1573,confirmation,-2.28E-05,-1.41E-05
1574,2013,-2.27E-05,1.95E-05
1575,gas,-2.27E-05,-1.62E-05
1576,hospitals,-2.24E-05,3.15E-05
1577,timetable,-2.23E-05,-1.22E-05
1578,flew,-2.21E-05,-3.05E-05
1579,iv,-2.21E-05,-1.04E-05
1580,wed,-2.21E-05,-1.64E-05
1581,february,-2.20E-05,-1.27E-05
1582,aware,-2.16E-05,-5.99E-07
1583,ups,-2.15E-05,6.09E-06
1584,des,-2.13E-05,7.77E-06
1585,process,-2.08E-05,1.88E-05
1586,kicks,-2.06E-05,-5.42E-06
1587,jump,-2.05E-05,-2.08E-05
1588,casually,-2.03E-05,-4.45E-05
1589,nov,-2.03E-05,-2.70E-07
1590,crisis,-2.02E-05,-8.32E-07
1591,revision,-2.02E-05,-1.57E-05
1592,waiting,-2.01E-05,-8.26E-06
1593,rate,-1.99E-05,1.70E-05
1594,ok,-1.97E-05,-8.24E-06
1595,lamb,-1.97E-05,-1.02E-05
1596,causing,-1.95E-05,-1.07E-05
1597,rides,-1.95E-05,7.34E-06
1598,surface,-1.94E-05,-2.91E-05
1599,crystal,-1.93E-05,-1.25E-05
1600,wink,-1.92E-05,-1.54E-05
1601,breakdown,-1.91E-05,-3.41E-05
1602,germany,-1.91E-05,-1.03E-05
1603,attacks,-1.90E-05,-1.01E-05
1604,depends,-1.90E-05,1.74E-05
1605,locked,-1.89E-05,-5.92E-06
1606,franklin,-1.88E-05,-2.18E-05
1607,corporate,-1.84E-05,2.35E-05
1608,os,-1.83E-05,4.43E-07
1609,prospect,-1.82E-05,-1.92E-05
1610,freaked,-1.82E-05,6.40E-05
1611,mental,-1.81E-05,7.09E-06
1612,blackout,-1.76E-05,1.50E-05
1613,recipe,-1.75E-05,-4.10E-05
1614,aid,-1.74E-05,-3.02E-06
1615,concerned,-1.74E-05,-2.18E-05
1616,wat,-1.73E-05,-3.32E-06
1617,fitness,-1.70E-05,-1.97E-05
1618,wolf,-1.68E-05,-7.12E-07
1619,tomorrow,-1.67E-05,-5.57E-06
1620,presentations,-1.66E-05,1.59E-05
1621,backup,-1.64E-05,-1.43E-06
1622,earrings,-1.63E-05,3.03E-05
1623,drive,-1.63E-05,-1.27E-05
1624,bride,-1.62E-05,2.98E-06
1625,answers,-1.62E-05,-1.64E-05
1626,petrol,-1.61E-05,-2.41E-05
1627,external,-1.61E-05,-1.43E-06
1628,careful,-1.60E-05,-1.88E-05
1629,firm,-1.59E-05,-3.16E-05
1630,eu,-1.58E-05,9.36E-07
1631,rescue,-1.58E-05,-1.53E-05
1632,cloak,-1.57E-05,4.32E-05
1633,fir,-1.57E-05,1.81E-05
1634,forces,-1.56E-05,2.99E-05
1635,sim,-1.55E-05,-3.85E-05
1636,loop,-1.52E-05,1.10E-06
1637,choosing,-1.51E-05,-2.27E-05
1638,records,-1.50E-05,-1.46E-05
1639,planning,-1.50E-05,-3.18E-05
1640,auditions,-1.50E-05,-4.19E-05
1641,failure,-1.48E-05,3.05E-05
1642,darren,-1.46E-05,-8.42E-06
1643,chest,-1.45E-05,-8.09E-06
1644,damage,-1.45E-05,-3.08E-05
1645,transfer,-1.44E-05,-1.70E-05
1646,cop,-1.44E-05,1.89E-07
1647,tn,-1.43E-05,-4.54E-06
1648,ethics,-1.43E-05,2.44E-05
1649,dear,-1.42E-05,-2.81E-05
1650,430,-1.40E-05,-1.61E-05
1651,alarm,-1.40E-05,-1.39E-05
1652,gentle,-1.38E-05,-3.49E-05
1653,laura,-1.37E-05,-3.43E-05
1654,maximum,-1.35E-05,-5.79E-05
1655,microsoft,-1.35E-05,-2.76E-05
1656,ran,-1.33E-05,-3.70E-06
1657,apply,-1.33E-05,-2.90E-06
1658,logan,-1.30E-05,-4.45E-05
1659,web,-1.30E-05,-1.21E-05
1660,decorate,-1.30E-05,-2.61E-05
1661,death,-1.26E-05,1.41E-05
1662,kent,-1.26E-05,-5.01E-05
1663,kingdom,-1.24E-05,-5.58E-06
1664,kong,-1.24E-05,-2.16E-06
1665,technically,-1.23E-05,1.05E-05
1666,breathing,-1.21E-05,-2.09E-05
1667,monster,-1.20E-05,-1.19E-05
1668,cape,-1.20E-05,2.31E-06
1669,review,-1.19E-05,-5.27E-06
1670,delayed,-1.19E-05,-1.14E-05
1671,worrying,-1.18E-05,1.80E-05
1672,line,-1.18E-05,-1.66E-05
1673,hen,-1.17E-05,9.93E-06
1674,potential,-1.16E-05,2.17E-05
1675,analysis,-1.16E-05,-4.18E-05
1676,conflict,-1.15E-05,-1.77E-05
1677,snakes,-1.12E-05,4.15E-05
1678,prepared,-1.12E-05,1.40E-05
1679,solution,-1.12E-05,2.24E-05
1680,hr,-1.11E-05,-1.26E-05
1681,power,-1.09E-05,-7.23E-06
1682,intern,-1.09E-05,4.34E-05
1683,cried,-1.09E-05,-2.35E-05
1684,causes,-1.08E-05,1.82E-05
1685,pit,-1.08E-05,8.84E-06
1686,dream,-1.08E-05,-8.29E-06
1687,levels,-1.05E-05,-4.33E-06
1688,shoot,-1.04E-05,-8.13E-06
1689,informed,-1.03E-05,1.26E-05
1690,underneath,-1.03E-05,-4.18E-05
1691,trailer,-1.02E-05,-2.57E-06
1692,beginning,-1.02E-05,-1.27E-05
1693,proposal,-9.81E-06,-7.64E-07
1694,calm,-9.72E-06,-7.15E-06
1695,costume,-9.53E-06,-1.06E-05
1696,seeds,-9.47E-06,1.20E-05
1697,airplane,-9.44E-06,4.99E-06
1698,trained,-9.43E-06,-7.37E-06
1699,absence,-9.28E-06,1.42E-05
1700,stopping,-9.24E-06,-1.80E-05
1701,dental,-9.17E-06,1.96E-05
1702,mon,-9.07E-06,1.81E-05
1703,sinking,-9.01E-06,3.60E-05
1704,apartment,-8.76E-06,-2.74E-05
1705,draws,-8.74E-06,-3.74E-05
1706,rushed,-8.68E-06,-3.17E-05
1707,jumped,-8.34E-06,5.99E-06
1708,tension,-8.28E-06,-1.43E-05
1709,1st,-8.22E-06,-5.47E-06
1710,closer,-8.06E-06,-4.80E-06
1711,hold,-7.99E-06,-1.08E-05
1712,pointing,-7.89E-06,-8.62E-05
1713,diary,-7.87E-06,2.68E-05
1714,ruling,-7.12E-06,1.00E-07
1715,tie,-7.06E-06,2.16E-06
1716,train,-7.05E-06,-6.57E-06
1717,appear,-6.95E-06,4.26E-05
1718,hope,-6.95E-06,-1.29E-05
1719,realising,-6.88E-06,-1.67E-05
1720,authority,-6.84E-06,3.07E-05
1721,advance,-6.81E-06,-5.48E-05
1722,tail,-6.74E-06,-1.35E-05
1723,consistent,-6.51E-06,-2.71E-05
1724,marine,-6.33E-06,-2.18E-05
1725,apt,-6.25E-06,-1.67E-05
1726,battle,-5.98E-06,-4.51E-06
1727,anywhere,-5.94E-06,-4.88E-06
1728,repeat,-5.91E-06,3.86E-05
1729,planner,-5.83E-06,-1.53E-05
1730,hire,-5.67E-06,5.27E-05
1731,surrounded,-5.45E-06,-1.33E-05
1732,decision,-5.42E-06,-3.05E-06
1733,md,-5.36E-06,-1.24E-07
1734,slides,-5.34E-06,6.08E-06
1735,tucked,-5.20E-06,5.35E-05
1736,pacing,-5.15E-06,-4.39E-05
1737,outfit,-5.02E-06,-2.08E-05
1738,fiction,-5.00E-06,-2.53E-05
1739,shelters,-4.98E-06,-8.23E-06
1740,strength,-4.93E-06,-1.48E-05
1741,glued,-4.85E-06,-2.57E-05
1742,screens,-4.70E-06,-1.92E-06
1743,target,-4.61E-06,-8.87E-06
1744,panic,-4.56E-06,5.96E-06
1745,fitting,-4.54E-06,-2.71E-05
1746,hear,-4.53E-06,-3.32E-06
1747,lead,-4.26E-06,-6.82E-07
1748,squeeze,-4.25E-06,-1.49E-05
1749,printing,-4.16E-06,1.15E-05
1750,shoots,-4.16E-06,-1.53E-05
1751,hopeless,-4.12E-06,2.69E-05
1752,code,-4.01E-06,-1.22E-05
1753,competing,-3.87E-06,-9.03E-06
1754,closing,-3.86E-06,-5.92E-05
1755,begun,-3.86E-06,-8.54E-06
1756,penguin,-3.70E-06,-5.89E-05
1757,traffic,-3.57E-06,-1.66E-05
1758,creates,-3.32E-06,3.36E-05
1759,nerves,-2.89E-06,4.41E-05
1760,toward,-2.84E-06,1.42E-05
1761,indoor,-2.62E-06,-2.02E-05
1762,garage,-2.52E-06,-4.46E-05
1763,royce,-2.26E-06,-3.06E-05
1764,complex,-2.11E-06,-5.74E-07
1765,agent,-1.98E-06,-1.48E-05
1766,cabin,-1.60E-06,-4.72E-05
1767,primary,-1.54E-06,2.01E-05
1768,hollywood,-1.20E-06,-4.53E-05
1769,sleeve,-1.18E-06,-3.43E-05
1770,kidnapped,-5.91E-07,6.17E-06
1771,toby,-5.85E-07,-4.86E-05
1772,scare,-3.99E-07,1.89E-05
1773,bomb,-1.14E-07,-1.38E-06
1774,21,6.39E-08,-1.73E-05
1775,19,8.44E-08,-1.71E-05
1776,ahead,1.67E-07,-1.57E-05
1777,lid,3.26E-07,-5.59E-06
1778,capacity,5.41E-07,-2.02E-05
1779,pak,6.56E-07,-1.69E-05
1780,psycho,6.63E-07,1.45E-06
1781,roof,9.83E-07,-2.06E-06
1782,reference,1.04E-06,-2.70E-06
1783,filling,1.04E-06,-1.99E-05
1784,worries,1.06E-06,-2.13E-05
1785,unaware,1.12E-06,1.22E-05
1786,jose,1.14E-06,-1.93E-05
1787,permit,1.17E-06,3.20E-05
1788,captured,1.19E-06,-6.09E-05
1789,challenge,1.37E-06,-8.96E-06
1790,dive,1.55E-06,-1.04E-05
1791,crown,1.75E-06,-1.02E-05
1792,ut,1.92E-06,-7.38E-06
1793,exactly,1.99E-06,-1.51E-05
1794,highway,2.22E-06,-5.11E-05
1795,forward,2.57E-06,-1.14E-05
1796,trunk,2.60E-06,-1.52E-05
1797,situation,2.60E-06,-4.14E-06
1798,froze,2.69E-06,1.23E-05
1799,deliver,2.74E-06,-1.22E-05
1800,lent,3.06E-06,3.56E-06
1801,appearance,3.07E-06,-2.90E-05
1802,worms,3.07E-06,6.93E-06
1803,ride,3.12E-06,-4.75E-06
1804,possibility,3.50E-06,-2.09E-06
1805,armed,3.68E-06,8.33E-06
1806,beta,3.74E-06,-5.43E-05
1807,guards,3.76E-06,-6.64E-06
1808,lessons,3.97E-06,-1.85E-05
1809,nj,4.10E-06,1.12E-05
1810,liberty,4.23E-06,-2.49E-05
1811,machine,4.30E-06,-7.20E-06
1812,interviews,4.33E-06,1.20E-05
1813,troops,4.34E-06,1.25E-05
1814,arriving,4.85E-06,-3.87E-05
1815,guide,4.98E-06,-2.05E-05
1816,10th,5.03E-06,6.03E-06
1817,clown,5.15E-06,6.01E-05
1818,item,5.23E-06,-1.72E-05
1819,disco,6.02E-06,-1.13E-05
1820,francis,6.13E-06,-3.38E-05
1821,dreamed,6.64E-06,-4.86E-05
1822,coaster,6.79E-06,5.97E-05
1823,curtain,6.79E-06,2.36E-05
1824,worry,6.84E-06,2.52E-05
1825,rule,7.02E-06,9.54E-06
1826,mixtape,7.14E-06,5.74E-05
1827,july,7.20E-06,-1.82E-05
1828,housing,7.21E-06,-7.43E-06
1829,55,7.23E-06,1.37E-05
1830,edge,7.38E-06,3.01E-05
1831,platform,7.39E-06,-3.99E-06
1832,16,7.46E-06,-2.28E-05
1833,mark,7.51E-06,-3.94E-07
1834,opposed,7.52E-06,-3.20E-06
1835,bat,7.53E-06,1.26E-05
1836,mercy,7.59E-06,3.33E-06
1837,trainer,7.65E-06,-1.34E-05
1838,grab,7.74E-06,-1.23E-05
1839,statement,7.88E-06,-7.02E-06
1840,patiently,7.92E-06,-1.98E-05
1841,jungle,7.99E-06,-1.91E-05
1842,pumped,8.14E-06,-3.66E-06
1843,balance,8.23E-06,3.62E-05
1844,struggle,8.24E-06,-3.86E-05
1845,taxi,8.27E-06,3.61E-06
1846,notification,8.35E-06,-4.80E-06
1847,updated,8.54E-06,1.42E-06
1848,conquer,9.05E-06,6.63E-05
1849,mouse,9.27E-06,-3.13E-06
1850,rally,9.70E-06,-2.86E-05
1851,opens,9.78E-06,8.85E-07
1852,leads,9.91E-06,1.01E-05
1853,await,9.98E-06,1.14E-05
1854,commentary,1.01E-05,2.17E-05
1855,vet,1.01E-05,-9.99E-06
1856,excitement,1.06E-05,-2.35E-06
1857,bank,1.09E-05,-1.44E-05
1858,villa,1.10E-05,-1.35E-05
1859,alert,1.14E-05,-6.73E-07
1860,freaks,1.16E-05,9.81E-05
1861,creepy,1.16E-05,-1.62E-05
1862,confirm,1.17E-05,1.33E-05
1863,metal,1.17E-05,1.12E-05
1864,ave,1.19E-05,1.73E-05
1865,inspire,1.20E-05,-2.70E-05
1866,relaxation,1.21E-05,-1.46E-05
1867,squad,1.22E-05,3.75E-05
1868,seek,1.27E-05,4.46E-06
1869,path,1.29E-05,-5.10E-06
1870,announced,1.29E-05,-1.18E-05
1871,telephone,1.34E-05,-1.99E-05
1872,familiar,1.34E-05,5.61E-06
1873,induced,1.35E-05,7.94E-05
1874,countdown,1.37E-05,7.81E-06
1875,joining,1.40E-05,-4.89E-05
1876,choice,1.42E-05,3.59E-06
1877,tips,1.42E-05,-4.00E-06
1878,compete,1.43E-05,-5.11E-05
1879,oregon,1.46E-05,-2.37E-05
1880,releases,1.47E-05,-1.12E-05
1881,mentally,1.47E-05,1.18E-05
1882,keeping,1.48E-05,-1.94E-05
1883,shutting,1.49E-05,1.70E-05
1884,stil,1.51E-05,-2.05E-06
1885,knife,1.53E-05,-7.31E-07
1886,practices,1.55E-05,1.28E-05
1887,crossing,1.56E-05,-2.78E-05
1888,pace,1.58E-05,2.29E-05
1889,convincing,1.58E-05,-1.34E-05
1890,quarter,1.58E-05,-1.98E-05
1891,imagine,1.60E-05,-1.29E-05
1892,monkey,1.60E-05,-1.66E-05
1893,purse,1.61E-05,-2.06E-05
1894,crime,1.62E-05,2.52E-05
1895,pounding,1.62E-05,-1.66E-05
1896,approaching,1.62E-05,-1.56E-05
1897,choke,1.65E-05,2.35E-05
1898,alien,1.67E-05,-1.25E-07
1899,savings,1.67E-05,3.50E-06
1900,tablet,1.70E-05,1.17E-05
1901,destination,1.74E-05,-2.36E-05
1902,rogers,1.74E-05,-3.63E-05
1903,land,1.75E-05,-1.31E-05
1904,fbi,1.75E-05,2.80E-05
1905,steps,1.76E-05,-1.68E-05
1906,cops,1.77E-05,-2.13E-05
1907,dose,1.78E-05,-5.16E-06
1908,information,1.80E-05,-2.08E-06
1909,basement,1.80E-05,-2.70E-05
1910,posted,1.80E-05,-2.16E-05
1911,confession,1.82E-05,-1.20E-05
1912,anti,1.85E-05,5.25E-06
1913,sophomore,1.86E-05,-4.62E-06
1914,police,1.86E-05,-8.97E-06
1915,destroys,1.90E-05,-3.84E-06
1916,developed,1.90E-05,-5.09E-05
1917,activity,1.90E-05,6.58E-06
1918,suffer,1.91E-05,-2.59E-05
1919,essential,1.92E-05,-3.49E-05
1920,FALSE,1.92E-05,9.79E-05
1921,passenger,1.93E-05,-4.01E-05
1922,warning,1.97E-05,-1.29E-05
1923,irrational,1.98E-05,4.43E-06
1924,virtue,1.99E-05,-3.49E-05
1925,minority,2.00E-05,0.000142318
1926,suspense,2.00E-05,-5.95E-05
1927,website,2.02E-05,-1.96E-05
1928,largest,2.03E-05,3.24E-05
1929,essex,2.08E-05,-2.87E-06
1930,current,2.09E-05,2.56E-06
1931,noon,2.09E-05,-7.28E-06
1932,goods,2.09E-05,-3.82E-05
1933,torch,2.13E-05,-1.18E-05
1934,assistant,2.13E-05,-3.36E-05
1935,anticipation,2.15E-05,-1.29E-05
1936,list,2.18E-05,-1.51E-05
1937,isaiah,2.18E-05,-4.04E-06
1938,freedom,2.20E-05,7.39E-08
1939,kinds,2.21E-05,6.29E-05
1940,stretch,2.24E-05,-1.99E-05
1941,bases,2.25E-05,-2.13E-05
1942,holds,2.25E-05,6.52E-05
1943,exploded,2.25E-05,7.86E-06
1944,barrier,2.27E-05,1.12E-05
1945,trapped,2.29E-05,4.56E-05
1946,trap,2.31E-05,4.62E-06
1947,nowhere,2.32E-05,-5.56E-06
1948,tiny,2.33E-05,-1.08E-05
1949,release,2.33E-05,-6.28E-06
1950,shall,2.36E-05,-1.67E-05
1951,venture,2.36E-05,3.73E-06
1952,2500,2.37E-05,7.09E-06
1953,nearby,2.39E-05,3.88E-06
1954,4th,2.43E-05,-1.73E-05
1955,newcastle,2.43E-05,-2.34E-05
1956,nearest,2.46E-05,-9.51E-06
1957,writer,2.46E-05,-4.30E-06
1958,muslim,2.48E-05,2.80E-05
1959,afterwards,2.55E-05,-2.81E-05
1960,verdict,2.57E-05,9.24E-05
1961,dangerous,2.57E-05,5.11E-05
1962,agency,2.59E-05,-1.12E-05
1963,pg,2.60E-05,-1.27E-05
1964,psychic,2.62E-05,3.07E-05
1965,flashing,2.64E-05,-2.41E-05
1966,signing,2.65E-05,1.21E-05
1967,spine,2.66E-05,1.57E-05
1968,praying,2.70E-05,-1.77E-05
1969,shelter,2.72E-05,-2.68E-05
1970,topics,2.73E-05,-2.14E-05
1971,knock,2.78E-05,-5.57E-06
1972,editor,2.78E-05,-4.06E-05
1973,agony,2.79E-05,-5.24E-05
1974,selection,2.80E-05,-3.09E-05
1975,constantly,2.80E-05,-5.86E-06
1976,lime,2.81E-05,-2.39E-05
1977,relatives,2.86E-05,1.30E-05
1978,dreadful,2.86E-05,3.50E-05
1979,less,2.87E-05,6.41E-05
1980,zombie,2.91E-05,-3.87E-06
1981,shadows,2.91E-05,8.33E-05
