,Word,Bert,Distilbert
1325,forbidden,-8.88E-06,2.21E-05
1326,mocking,-8.87E-06,-4.82E-06
1327,does,-8.86E-06,1.07E-05
1328,slack,-8.84E-06,-7.85E-06
1329,fire,-8.83E-06,9.35E-06
1330,opposed,-8.83E-06,1.79E-05
1331,when,-8.79E-06,4.13E-06
1332,rent,-8.78E-06,3.36E-06
1333,aspect,-8.76E-06,4.10E-06
1334,temperature,-8.73E-06,1.28E-05
1335,something,-8.72E-06,3.11E-06
1336,slick,-8.71E-06,9.28E-06
1337,ja,-8.67E-06,-7.50E-06
1338,stuffed,-8.67E-06,-7.00E-06
1339,monopoly,-8.66E-06,-2.67E-07
1340,fridays,-8.66E-06,-6.76E-06
1341,want,-8.65E-06,5.63E-06
1342,luggage,-8.65E-06,8.42E-06
1343,stuff,-8.64E-06,1.51E-06
1344,chain,-8.64E-06,1.14E-05
1345,bust,-8.64E-06,1.63E-06
1346,competitive,-8.60E-06,-6.00E-06
1347,codes,-8.59E-06,-1.02E-05
1348,re,-8.58E-06,1.80E-06
1349,play,-8.58E-06,1.65E-06
1350,anyway,-8.58E-06,3.20E-06
1351,whistle,-8.58E-06,4.16E-06
1352,minutes,-8.57E-06,-3.26E-06
1353,down,-8.57E-06,4.22E-06
1354,hit,-8.56E-06,6.36E-06
1355,twenty,-8.53E-06,6.53E-07
1356,groups,-8.52E-06,2.89E-06
1357,batteries,-8.50E-06,1.25E-05
1358,dry,-8.49E-06,-4.52E-06
1359,stab,-8.49E-06,1.37E-05
1360,writers,-8.49E-06,-1.60E-05
1361,butt,-8.47E-06,1.60E-06
1362,tell,-8.46E-06,2.05E-07
1363,piss,-8.44E-06,1.58E-05
1364,them,-8.43E-06,5.58E-06
1365,buck,-8.42E-06,-7.50E-06
1366,maroon,-8.42E-06,-3.13E-05
1367,greens,-8.40E-06,-1.19E-05
1368,central,-8.39E-06,-7.32E-08
1369,bruise,-8.38E-06,9.08E-06
1370,foot,-8.38E-06,-2.50E-06
1371,being,-8.34E-06,2.23E-06
1372,strings,-8.34E-06,-4.41E-06
1373,stern,-8.32E-06,5.49E-07
1374,noisy,-8.28E-06,1.87E-05
1375,file,-8.28E-06,2.40E-06
1376,cars,-8.26E-06,3.91E-06
1377,personal,-8.25E-06,2.91E-06
1378,theirs,-8.24E-06,1.66E-05
1379,care,-8.23E-06,3.94E-06
1380,required,-8.23E-06,2.80E-05
1381,call,-8.22E-06,5.54E-06
1382,backpack,-8.21E-06,-2.89E-06
1383,wanted,-8.20E-06,4.10E-06
1384,bottom,-8.20E-06,4.67E-06
1385,lane,-8.19E-06,-1.19E-05
1386,disconnected,-8.14E-06,2.77E-05
1387,people,-8.11E-06,4.90E-06
1388,nick,-8.10E-06,1.40E-06
1389,car,-8.09E-06,1.44E-06
1390,spot,-8.09E-06,-2.83E-06
1391,owen,-8.09E-06,-2.58E-05
1392,skip,-8.08E-06,-4.64E-06
1393,phoenix,-8.07E-06,4.08E-05
1394,machine,-8.07E-06,6.68E-07
1395,fees,-8.07E-06,2.14E-06
1396,spite,-8.04E-06,8.15E-07
1397,bank,-8.04E-06,-5.52E-06
1398,0,-8.02E-06,-7.98E-06
1399,fills,-8.02E-06,-9.43E-06
1400,realise,-8.01E-06,-5.89E-06
1401,toe,-8.00E-06,-9.60E-06
1402,tn,-7.97E-06,-8.28E-08
1403,tangled,-7.97E-06,-1.39E-06
1404,putting,-7.96E-06,4.86E-06
1405,emails,-7.96E-06,1.71E-06
1406,amazon,-7.93E-06,5.89E-06
1407,or,-7.91E-06,4.17E-06
1408,allowance,-7.90E-06,9.71E-06
1409,exhausted,-7.90E-06,1.39E-06
1410,record,-7.89E-06,4.07E-06
1411,cereal,-7.89E-06,9.56E-06
1412,their,-7.89E-06,3.60E-06
1413,data,-7.88E-06,1.23E-06
1414,sofa,-7.88E-06,-1.05E-05
1415,impression,-7.87E-06,-1.41E-06
1416,tops,-7.86E-06,-2.09E-05
1417,apple,-7.86E-06,-4.23E-06
1418,unlock,-7.85E-06,1.18E-05
1419,save,-7.84E-06,5.68E-06
1420,because,-7.84E-06,9.84E-06
1421,cousins,-7.83E-06,-3.27E-06
1422,homo,-7.83E-06,9.07E-06
1423,gloom,-7.82E-06,2.18E-05
1424,tested,-7.81E-06,-1.21E-05
1425,riley,-7.78E-06,-2.84E-06
1426,ditch,-7.77E-06,-1.37E-05
1427,deck,-7.76E-06,6.50E-06
1428,some,-7.73E-06,3.49E-07
1429,monster,-7.73E-06,2.36E-06
1430,destroying,-7.73E-06,2.30E-05
1431,broke,-7.72E-06,6.30E-06
1432,online,-7.71E-06,-3.94E-06
1433,freezing,-7.71E-06,-1.82E-06
1434,mma,-7.69E-06,8.47E-06
1435,drag,-7.69E-06,-1.43E-06
1436,figure,-7.68E-06,-2.53E-06
1437,mia,-7.67E-06,6.98E-06
1438,selfish,-7.63E-06,1.05E-05
1439,cat,-7.60E-06,5.31E-06
1440,turns,-7.60E-06,3.19E-06
1441,send,-7.60E-06,3.72E-06
1442,calling,-7.60E-06,8.31E-06
1443,freeze,-7.59E-06,9.67E-06
1444,nail,-7.58E-06,-3.11E-06
1445,reid,-7.57E-06,-1.75E-06
1446,radio,-7.57E-06,1.47E-07
1447,talk,-7.54E-06,3.57E-06
1448,sets,-7.53E-06,1.73E-06
1449,fine,-7.52E-06,-1.88E-07
1450,colleague,-7.52E-06,5.77E-06
1451,keyboard,-7.52E-06,1.45E-06
1452,height,-7.50E-06,3.29E-06
1453,okay,-7.50E-06,5.38E-06
1454,dumb,-7.48E-06,1.64E-05
1455,seconds,-7.47E-06,6.66E-06
1456,keys,-7.45E-06,1.25E-06
1457,return,-7.44E-06,-5.50E-06
1458,dresser,-7.44E-06,7.78E-06
1459,dropped,-7.43E-06,8.59E-06
1460,punches,-7.37E-06,1.87E-05
1461,tar,-7.36E-06,-3.54E-06
1462,flames,-7.35E-06,4.20E-06
1463,use,-7.35E-06,8.75E-06
1464,auto,-7.34E-06,4.36E-06
1465,invitation,-7.33E-06,-5.99E-06
1466,missed,-7.32E-06,-6.58E-06
1467,tag,-7.30E-06,1.71E-07
1468,nor,-7.30E-06,3.98E-06
1469,shitty,-7.28E-06,2.95E-06
1470,bug,-7.26E-06,3.51E-06
1471,cl,-7.25E-06,2.42E-06
1472,lilly,-7.25E-06,-2.04E-05
1473,wa,-7.25E-06,-5.89E-06
1474,dumped,-7.24E-06,-1.01E-05
1475,thrilled,-7.24E-06,-6.97E-06
1476,inform,-7.19E-06,9.00E-06
1477,meg,-7.16E-06,9.51E-07
1478,claim,-7.15E-06,8.99E-06
1479,snow,-7.15E-06,-1.52E-06
1480,wanna,-7.14E-06,2.29E-06
1481,lame,-7.14E-06,7.73E-06
1482,snap,-7.12E-06,-4.38E-07
1483,recorder,-7.09E-06,-7.75E-06
1484,destroy,-7.07E-06,2.24E-05
1485,red,-7.06E-06,-3.66E-06
1486,off,-7.05E-06,1.96E-06
1487,name,-7.03E-06,-2.97E-07
1488,stat,-7.03E-06,3.24E-06
1489,melted,-7.02E-06,1.15E-06
1490,faced,-7.01E-06,1.73E-06
1491,wind,-7.01E-06,2.77E-06
1492,so,-7.00E-06,1.32E-06
1493,difficult,-6.98E-06,3.91E-06
1494,pains,-6.97E-06,2.66E-07
1495,control,-6.97E-06,1.13E-05
1496,resulting,-6.96E-06,1.73E-05
1497,jo,-6.96E-06,-6.80E-06
1498,brand,-6.96E-06,-2.17E-06
1499,let,-6.95E-06,4.13E-06
1500,reserve,-6.89E-06,-1.96E-05
1501,folk,-6.89E-06,3.92E-07
1502,take,-6.89E-06,2.69E-06
1503,nancy,-6.86E-06,-1.69E-05
1504,message,-6.86E-06,1.05E-06
1505,transportation,-6.85E-06,-1.89E-05
1506,outta,-6.84E-06,6.10E-06
1507,whisper,-6.83E-06,4.01E-05
1508,fantasy,-6.81E-06,-3.05E-06
1509,thanks,-6.80E-06,-4.31E-06
1510,fair,-6.79E-06,3.31E-06
1511,selection,-6.79E-06,1.09E-05
1512,nominated,-6.79E-06,-1.88E-05
1513,instead,-6.78E-06,2.60E-06
1514,graders,-6.76E-06,8.85E-06
1515,broken,-6.75E-06,-2.69E-07
1516,asleep,-6.74E-06,-6.65E-06
1517,decide,-6.71E-06,7.15E-06
1518,speak,-6.70E-06,9.00E-06
1519,ass,-6.68E-06,1.15E-05
1520,say,-6.68E-06,5.36E-06
1521,dad,-6.66E-06,-3.86E-06
1522,sports,-6.64E-06,-5.47E-07
1523,cause,-6.63E-06,7.20E-06
1524,size,-6.63E-06,-1.48E-06
1525,bleeding,-6.62E-06,1.56E-05
1526,adrenaline,-6.58E-06,-1.45E-05
1527,meetings,-6.57E-06,-6.32E-06
1528,politics,-6.56E-06,-4.98E-06
1529,sister,-6.54E-06,-4.91E-06
1530,halls,-6.54E-06,-5.25E-06
1531,ram,-6.53E-06,-2.24E-06
1532,your,-6.53E-06,1.68E-07
1533,right,-6.52E-06,5.89E-06
1534,type,-6.52E-06,8.70E-06
1535,emma,-6.50E-06,-3.07E-06
1536,sizes,-6.49E-06,2.11E-05
1537,log,-6.47E-06,-3.23E-06
1538,nowhere,-6.47E-06,5.91E-06
1539,lobby,-6.44E-06,-1.64E-06
1540,mat,-6.44E-06,-5.31E-06
1541,themselves,-6.42E-06,2.72E-07
1542,scream,-6.42E-06,2.00E-05
1543,treating,-6.41E-06,3.98E-05
1544,facebook,-6.41E-06,3.91E-06
1545,tt,-6.39E-06,1.82E-07
1546,figures,-6.38E-06,1.77E-05
1547,dies,-6.38E-06,1.91E-07
1548,expressing,-6.38E-06,1.69E-05
1549,mad,-6.37E-06,1.22E-05
1550,tiny,-6.36E-06,6.67E-06
1551,paws,-6.34E-06,1.34E-05
1552,evan,-6.34E-06,-9.51E-06
1553,authority,-6.34E-06,-6.91E-06
1554,extremely,-6.33E-06,1.17E-05
1555,waking,-6.32E-06,-5.84E-06
1556,wire,-6.31E-06,1.63E-06
1557,truck,-6.31E-06,3.61E-06
1558,nhl,-6.29E-06,1.22E-05
1559,takes,-6.29E-06,6.19E-06
1560,assassins,-6.28E-06,1.63E-06
1561,causes,-6.27E-06,-3.58E-06
1562,threw,-6.27E-06,1.41E-05
1563,ki,-6.27E-06,-5.94E-06
1564,randy,-6.24E-06,-1.21E-05
1565,level,-6.24E-06,2.26E-06
1566,sibling,-6.21E-06,-2.80E-06
1567,practically,-6.21E-06,4.78E-06
1568,freaking,-6.21E-06,9.85E-06
1569,gets,-6.20E-06,4.25E-06
1570,purpose,-6.18E-06,6.22E-06
1571,hurts,-6.17E-06,9.20E-06
1572,ten,-6.16E-06,-2.22E-06
1573,xbox,-6.16E-06,9.62E-06
1574,burst,-6.16E-06,-5.72E-06
1575,irony,-6.14E-06,1.53E-05
1576,slot,-6.14E-06,-1.48E-05
1577,unpredictable,-6.12E-06,5.39E-06
1578,wall,-6.12E-06,9.23E-06
1579,pen,-6.11E-06,-2.10E-06
1580,drive,-6.10E-06,3.65E-06
1581,kill,-6.10E-06,1.55E-05
1582,mine,-6.07E-06,-8.26E-07
1583,tee,-6.03E-06,-1.75E-06
1584,sms,-6.03E-06,3.38E-06
1585,mk,-6.03E-06,3.55E-06
1586,el,-6.01E-06,-4.74E-06
1587,shaking,-6.00E-06,4.86E-06
1588,contract,-6.00E-06,9.56E-07
1589,try,-5.98E-06,5.86E-06
1590,fare,-5.97E-06,-1.40E-05
1591,find,-5.97E-06,-8.68E-07
1592,emotional,-5.97E-06,3.43E-06
1593,washed,-5.96E-06,-1.86E-06
1594,smashed,-5.95E-06,1.47E-05
1595,twice,-5.95E-06,-4.71E-07
1596,stop,-5.95E-06,3.85E-06
1597,buzzing,-5.95E-06,1.14E-05
1598,dictionary,-5.94E-06,-9.12E-06
1599,reply,-5.94E-06,7.06E-06
1600,else,-5.93E-06,5.41E-07
1601,sweatshirt,-5.93E-06,-5.26E-06
1602,manager,-5.89E-06,1.76E-05
1603,mandatory,-5.88E-06,1.61E-05
1604,madden,-5.85E-06,-2.00E-07
1605,nonsense,-5.85E-06,1.40E-05
1606,doesn,-5.85E-06,8.89E-06
1607,rumors,-5.83E-06,2.29E-05
1608,counter,-5.83E-06,4.68E-06
1609,you,-5.81E-06,1.90E-06
1610,whites,-5.80E-06,-4.87E-06
1611,press,-5.78E-06,5.56E-06
1612,seeker,-5.75E-06,1.04E-05
1613,rusty,-5.74E-06,-2.80E-05
1614,stairs,-5.71E-06,2.77E-06
1615,who,-5.68E-06,3.52E-06
1616,sync,-5.67E-06,6.45E-06
1617,anyone,-5.66E-06,3.66E-06
1618,taxi,-5.66E-06,-1.14E-05
1619,switched,-5.65E-06,-2.25E-06
1620,kris,-5.65E-06,-6.71E-06
1621,give,-5.61E-06,-6.40E-07
1622,mentioning,-5.61E-06,3.79E-07
1623,humming,-5.59E-06,4.26E-06
1624,ra,-5.57E-06,-1.31E-06
1625,files,-5.56E-06,9.34E-06
1626,pub,-5.50E-06,-9.92E-06
1627,bark,-5.48E-06,-4.02E-06
1628,fm,-5.48E-06,7.66E-06
1629,hu,-5.47E-06,-3.59E-06
1630,gps,-5.43E-06,-1.95E-05
1631,frozen,-5.42E-06,-9.75E-06
1632,fix,-5.42E-06,8.02E-06
1633,steak,-5.41E-06,-1.16E-05
1634,evans,-5.41E-06,-7.15E-06
1635,uv,-5.40E-06,-1.84E-06
1636,brother,-5.40E-06,-1.77E-06
1637,error,-5.39E-06,-1.23E-05
1638,bum,-5.39E-06,3.14E-06
1639,wallet,-5.38E-06,-8.30E-07
1640,chuck,-5.37E-06,-3.30E-06
1641,fragile,-5.36E-06,-7.34E-06
1642,trying,-5.35E-06,8.09E-06
1643,convenient,-5.35E-06,-3.46E-06
1644,voters,-5.32E-06,2.38E-05
1645,fixed,-5.32E-06,3.28E-06
1646,forgot,-5.27E-06,1.22E-06
1647,net,-5.26E-06,-6.64E-06
1648,dishes,-5.26E-06,-4.07E-06
1649,cue,-5.24E-06,4.92E-06
1650,later,-5.23E-06,-3.43E-06
1651,office,-5.22E-06,1.51E-06
1652,cap,-5.22E-06,-7.10E-06
1653,account,-5.21E-06,5.62E-06
1654,paddy,-5.21E-06,-3.29E-06
1655,cow,-5.18E-06,1.00E-05
1656,shit,-5.15E-06,1.01E-05
1657,lose,-5.14E-06,3.89E-06
1658,bugs,-5.13E-06,1.02E-05
1659,learn,-5.11E-06,2.39E-06
1660,caused,-5.10E-06,8.25E-06
1661,sleepy,-5.10E-06,-3.35E-06
1662,whip,-5.09E-06,6.02E-06
1663,drop,-5.09E-06,2.02E-06
1664,lease,-5.09E-06,-1.41E-06
1665,hell,-5.05E-06,6.84E-06
1666,outlet,-5.03E-06,7.14E-07
1667,signal,-5.02E-06,1.80E-06
1668,smiley,-5.01E-06,-1.01E-05
1669,longer,-4.99E-06,5.03E-07
1670,adult,-4.99E-06,-2.20E-06
1671,these,-4.99E-06,4.26E-06
1672,tables,-4.98E-06,-8.70E-06
1673,gloves,-4.97E-06,7.80E-06
1674,petty,-4.97E-06,1.63E-05
1675,upstairs,-4.96E-06,-9.14E-06
1676,turn,-4.94E-06,4.44E-06
1677,convince,-4.94E-06,2.67E-06
1678,unless,-4.89E-06,1.04E-06
1679,joke,-4.89E-06,6.30E-06
1680,forgetting,-4.88E-06,1.65E-06
1681,access,-4.86E-06,6.99E-06
1682,suggest,-4.86E-06,4.31E-05
1683,eye,-4.85E-06,-2.08E-06
1684,lou,-4.79E-06,5.75E-06
1685,proper,-4.79E-06,3.29E-06
1686,fifa,-4.77E-06,-6.30E-06
1687,logged,-4.77E-06,7.55E-07
1688,woke,-4.77E-06,-6.76E-06
1689,messages,-4.76E-06,4.36E-06
1690,yell,-4.74E-06,7.74E-06
1691,explain,-4.73E-06,8.61E-06
1692,destroyed,-4.72E-06,1.14E-05
1693,flirt,-4.67E-06,1.44E-05
1694,urgent,-4.67E-06,-1.20E-05
1695,tax,-4.67E-06,8.83E-06
1696,knocks,-4.67E-06,-3.15E-06
1697,chalk,-4.66E-06,1.86E-05
1698,thrown,-4.66E-06,8.06E-06
1699,louie,-4.66E-06,-9.97E-06
1700,lax,-4.65E-06,2.40E-06
1701,frustrating,-4.65E-06,2.25E-05
1702,absolutely,-4.64E-06,5.09E-06
1703,point,-4.64E-06,6.66E-06
1704,stick,-4.61E-06,6.87E-06
1705,quit,-4.59E-06,6.41E-06
1706,hole,-4.57E-06,1.50E-05
1707,bows,-4.57E-06,1.24E-06
1708,wardrobe,-4.56E-06,1.93E-05
1709,doors,-4.56E-06,-1.09E-05
1710,callum,-4.54E-06,-2.46E-05
1711,serious,-4.53E-06,7.35E-06
1712,nothing,-4.53E-06,1.04E-06
1713,emotion,-4.51E-06,1.28E-05
1714,pal,-4.49E-06,2.39E-06
1715,blood,-4.48E-06,8.35E-07
1716,zac,-4.46E-06,1.95E-06
1717,disappointed,-4.43E-06,1.21E-06
1718,train,-4.43E-06,-2.15E-06
1719,busted,-4.42E-06,1.11E-05
1720,teachers,-4.36E-06,-9.95E-06
1721,random,-4.35E-06,-3.96E-06
1722,parents,-4.33E-06,-3.28E-06
1723,sub,-4.33E-06,-9.63E-07
1724,loud,-4.28E-06,9.37E-06
1725,settle,-4.26E-06,-3.80E-07
1726,problem,-4.24E-06,7.12E-06
1727,hammer,-4.23E-06,2.27E-06
1728,ex,-4.19E-06,2.81E-06
1729,copy,-4.18E-06,7.48E-06
1730,nobody,-4.17E-06,5.97E-06
1731,teacher,-4.16E-06,-1.89E-06
1732,collect,-4.16E-06,6.14E-06
1733,virtue,-4.15E-06,1.99E-06
1734,sam,-4.12E-06,2.35E-07
1735,stating,-4.11E-06,1.91E-05
1736,commentary,-4.11E-06,1.06E-06
1737,eva,-4.10E-06,2.59E-06
1738,wake,-4.08E-06,-4.17E-06
1739,describe,-4.02E-06,4.73E-06
1740,gary,-4.01E-06,8.14E-06
1741,reason,-3.99E-06,1.25E-05
1742,fiesta,-3.99E-06,-6.05E-06
1743,block,-3.98E-06,1.11E-05
1744,angry,-3.96E-06,2.20E-05
1745,direct,-3.95E-06,4.50E-06
1746,wen,-3.94E-06,-4.45E-06
1747,lazy,-3.89E-06,3.60E-07
1748,bitterness,-3.85E-06,2.96E-05
1749,climb,-3.85E-06,9.13E-06
1750,confusing,-3.85E-06,-2.00E-06
1751,melanie,-3.84E-06,-1.38E-06
1752,volunteer,-3.81E-06,-2.84E-06
1753,pissed,-3.76E-06,3.25E-05
1754,nee,-3.76E-06,-1.98E-06
1755,concept,-3.76E-06,1.09E-06
1756,applies,-3.74E-06,1.07E-05
1757,leopard,-3.72E-06,-2.97E-05
1758,computer,-3.71E-06,4.68E-06
1759,supermarkets,-3.71E-06,-7.31E-06
1760,striking,-3.70E-06,-5.54E-06
1761,dom,-3.69E-06,1.56E-06
1762,ignition,-3.69E-06,-1.05E-05
1763,window,-3.68E-06,-1.17E-06
1764,fanny,-3.66E-06,-3.41E-05
1765,hog,-3.64E-06,1.16E-05
1766,pushed,-3.64E-06,1.25E-06
1767,factor,-3.60E-06,-1.24E-06
1768,foolish,-3.59E-06,1.22E-05
1769,ankle,-3.56E-06,1.08E-05
1770,mother,-3.56E-06,1.65E-06
1771,receiving,-3.55E-06,-9.83E-06
1772,privacy,-3.54E-06,-2.40E-05
1773,threatened,-3.48E-06,-3.45E-06
1774,text,-3.47E-06,-3.38E-07
1775,bullshit,-3.46E-06,8.15E-06
1776,rug,-3.44E-06,6.60E-06
1777,spill,-3.44E-06,-1.68E-05
1778,degrees,-3.43E-06,2.51E-06
1779,beg,-3.43E-06,5.78E-06
1780,td,-3.41E-06,6.92E-06
1781,pushing,-3.40E-06,1.27E-05
1782,refuse,-3.37E-06,1.54E-05
1783,fur,-3.36E-06,4.04E-06
1784,accounts,-3.36E-06,-6.94E-06
1785,refer,-3.34E-06,1.42E-05
1786,sims,-3.32E-06,-8.81E-06
1787,fell,-3.32E-06,5.15E-07
1788,everything,-3.32E-06,2.80E-06
1789,select,-3.29E-06,3.00E-06
1790,volume,-3.28E-06,1.10E-05
1791,430,-3.28E-06,-5.71E-06
1792,withdraw,-3.27E-06,5.90E-06
1793,cocky,-3.27E-06,-4.91E-06
1794,rude,-3.24E-06,1.16E-05
1795,tv,-3.23E-06,-1.59E-06
1796,mom,-3.21E-06,-3.53E-06
1797,topped,-3.20E-06,-1.81E-05
1798,ordered,-3.19E-06,-9.72E-06
1799,relatives,-3.18E-06,-3.10E-06
1800,nuts,-3.17E-06,7.51E-06
1801,returned,-3.16E-06,3.25E-08
1802,cable,-3.16E-06,1.60E-05
1803,gate,-3.16E-06,4.32E-06
1804,ignoring,-3.15E-06,1.85E-05
1805,touch,-3.15E-06,3.55E-06
1806,why,-3.13E-06,1.28E-05
1807,loudly,-3.13E-06,1.78E-06
1808,needing,-3.10E-06,2.70E-05
1809,screw,-3.07E-06,2.00E-05
1810,jumper,-3.06E-06,-1.75E-06
1811,formula,-3.06E-06,7.22E-06
1812,phone,-3.04E-06,5.12E-06
1813,roommate,-3.03E-06,-1.74E-06
1814,kicked,-3.02E-06,8.40E-06
1815,reg,-3.02E-06,-5.32E-07
1816,insists,-3.02E-06,-1.03E-05
1817,losing,-3.01E-06,1.22E-06
1818,click,-3.01E-06,-1.00E-05
1819,traffic,-2.96E-06,1.64E-06
1820,dare,-2.94E-06,4.07E-06
1821,dale,-2.93E-06,-1.30E-05
1822,awake,-2.93E-06,-4.60E-06
1823,multiple,-2.92E-06,1.69E-06
1824,awful,-2.91E-06,6.46E-06
1825,remote,-2.90E-06,7.52E-06
1826,spy,-2.87E-06,-4.64E-06
1827,individuals,-2.86E-06,1.36E-05
1828,rush,-2.85E-06,8.42E-06
1829,pins,-2.85E-06,-2.10E-05
1830,appointment,-2.84E-06,-7.66E-06
1831,says,-2.83E-06,2.67E-06
1832,teasing,-2.82E-06,3.28E-06
1833,repeating,-2.81E-06,-1.36E-05
1834,spears,-2.80E-06,2.05E-05
1835,hen,-2.78E-06,4.67E-06
1836,typing,-2.73E-06,8.16E-06
1837,fucked,-2.71E-06,1.44E-05
1838,chopped,-2.70E-06,-1.67E-05
1839,idiot,-2.64E-06,1.49E-05
1840,nhs,-2.59E-06,1.14E-05
1841,scrap,-2.59E-06,8.26E-06
1842,irritating,-2.58E-06,5.24E-06
1843,15,-2.56E-06,5.52E-08
1844,posters,-2.54E-06,-1.55E-05
1845,pay,-2.50E-06,7.85E-06
1846,begging,-2.50E-06,-2.29E-06
1847,righteous,-2.50E-06,6.59E-06
1848,answer,-2.47E-06,1.14E-05
1849,nose,-2.47E-06,4.56E-06
1850,burning,-2.46E-06,5.39E-06
1851,blackout,-2.45E-06,-1.34E-06
1852,claire,-2.45E-06,-3.45E-06
1853,grounded,-2.44E-06,1.29E-05
1854,nicole,-2.44E-06,-7.99E-06
1855,flipped,-2.43E-06,2.83E-06
1856,pets,-2.41E-06,-1.57E-05
1857,generally,-2.40E-06,-8.55E-07
1858,coke,-2.40E-06,-2.35E-06
1859,ceiling,-2.39E-06,-8.13E-06
1860,cage,-2.38E-06,1.00E-06
1861,sensitive,-2.38E-06,-1.26E-06
1862,sent,-2.37E-06,7.20E-06
1863,screwed,-2.35E-06,1.41E-05
1864,blackberry,-2.34E-06,1.10E-05
1865,bus,-2.32E-06,-2.24E-06
1866,skin,-2.31E-06,1.36E-06
1867,upset,-2.30E-06,1.17E-05
1868,ins,-2.30E-06,5.53E-06
1869,loads,-2.25E-06,-1.51E-06
1870,silly,-2.24E-06,1.13E-05
1871,vocal,-2.23E-06,8.28E-06
1872,print,-2.21E-06,7.61E-06
1873,euro,-2.18E-06,-9.95E-06
1874,alyssa,-2.18E-06,-1.08E-05
1875,bin,-2.16E-06,2.47E-06
1876,preach,-2.15E-06,-1.08E-05
1877,useless,-2.13E-06,1.71E-05
1878,itunes,-2.10E-06,4.06E-06
1879,waits,-2.10E-06,-1.28E-05
1880,stole,-2.08E-06,1.78E-06
1881,someone,-2.08E-06,3.61E-06
1882,zipper,-2.07E-06,8.36E-06
1883,cv,-2.05E-06,-3.38E-06
1884,shouts,-2.04E-06,1.87E-05
1885,dear,-2.03E-06,2.15E-06
1886,nut,-2.03E-06,5.76E-06
1887,heat,-2.02E-06,1.71E-06
1888,flicking,-2.02E-06,6.35E-07
1889,bent,-2.01E-06,3.65E-06
1890,snack,-2.00E-06,-9.68E-07
1891,infant,-2.00E-06,-1.30E-06
1892,greg,-1.99E-06,-6.31E-06
1893,selected,-1.95E-06,1.79E-05
1894,foundation,-1.93E-06,-1.16E-05
1895,blocked,-1.91E-06,1.15E-05
1896,aids,-1.90E-06,-8.99E-06
1897,pad,-1.90E-06,5.52E-06
1898,colleagues,-1.89E-06,-1.98E-05
1899,slow,-1.89E-06,5.16E-06
1900,burn,-1.86E-06,7.93E-06
1901,attacked,-1.83E-06,1.88E-05
1902,cambridge,-1.80E-06,-9.87E-06
1903,controlling,-1.77E-06,6.53E-06
1904,controls,-1.77E-06,2.44E-05
1905,scraping,-1.75E-06,7.13E-06
1906,mick,-1.73E-06,-7.83E-06
1907,hack,-1.73E-06,3.25E-06
1908,twitch,-1.69E-06,-1.75E-05
1909,ae,-1.68E-06,-2.87E-06
1910,paid,-1.67E-06,3.16E-06
1911,murder,-1.66E-06,1.66E-05
1912,md,-1.65E-06,3.68E-06
1913,management,-1.64E-06,1.64E-05
1914,ping,-1.64E-06,-1.73E-05
1915,ruin,-1.60E-06,5.03E-06
1916,steam,-1.58E-06,-1.25E-05
1917,download,-1.54E-06,-6.46E-06
1918,valid,-1.52E-06,6.17E-06
1919,meals,-1.52E-06,-1.63E-05
1920,mood,-1.50E-06,2.26E-06
1921,drunken,-1.50E-06,4.76E-06
1922,vans,-1.48E-06,6.11E-07
1923,residence,-1.47E-06,5.68E-07
1924,packet,-1.47E-06,-6.30E-06
1925,barber,-1.47E-06,5.24E-06
1926,tags,-1.46E-06,7.45E-06
1927,uses,-1.46E-06,1.83E-06
1928,brody,-1.44E-06,-2.34E-05
1929,lawn,-1.44E-06,-3.46E-06
1930,harm,-1.44E-06,7.57E-06
1931,tomato,-1.43E-06,3.91E-06
1932,fight,-1.43E-06,1.14E-05
1933,arm,-1.42E-06,5.59E-07
1934,queue,-1.42E-06,7.46E-07
1935,den,-1.41E-06,3.63E-07
1936,limit,-1.41E-06,8.54E-06
1937,bumper,-1.40E-06,7.92E-06
1938,towel,-1.39E-06,6.99E-07
1939,brushed,-1.35E-06,-3.60E-06
1940,memo,-1.33E-06,1.73E-05
1941,feed,-1.33E-06,5.02E-06
1942,uncomfortable,-1.32E-06,-2.87E-06
1943,glasses,-1.31E-06,3.23E-06
1944,grande,-1.29E-06,-2.28E-06
1945,delivered,-1.28E-06,-7.36E-06
1946,bam,-1.27E-06,-7.38E-07
1947,talking,-1.24E-06,4.77E-06
1948,policy,-1.21E-06,2.00E-05
1949,adopted,-1.19E-06,-2.11E-05
1950,sense,-1.18E-06,5.24E-06
1951,sorry,-1.16E-06,8.49E-06
1952,flashes,-1.16E-06,-5.25E-06
1953,hillary,-1.16E-06,-9.35E-06
1954,goat,-1.15E-06,9.15E-06
1955,virgin,-1.15E-06,-6.19E-06
1956,shovel,-1.14E-06,-4.83E-06
1957,sucks,-1.14E-06,6.60E-06
1958,emerson,-1.14E-06,-6.13E-06
1959,slap,-1.13E-06,8.65E-08
1960,messy,-1.13E-06,-9.00E-06
1961,urge,-1.12E-06,3.22E-06
1962,overnight,-1.11E-06,-2.19E-06
1963,drunk,-1.11E-06,7.75E-07
1964,texts,-1.10E-06,4.04E-06
1965,offended,-1.09E-06,1.41E-05
1966,laptop,-1.08E-06,8.39E-06
1967,sincerely,-1.04E-06,-9.73E-07
1968,dane,-1.04E-06,-5.97E-06
1969,outrageous,-1.02E-06,1.51E-05
