,Word,Bert,Distilbert
1348,lavender,2.90E-05,9.62E-05
1349,master,2.91E-05,1.77E-05
1350,harmony,2.92E-05,-4.23E-06
1351,songs,2.92E-05,9.24E-06
1352,birds,2.93E-05,2.37E-05
1353,career,2.94E-05,-6.71E-06
1354,quiz,2.94E-05,8.95E-06
1355,flu,2.95E-05,-1.18E-05
1356,semester,2.95E-05,5.05E-06
1357,springs,2.96E-05,3.54E-05
1358,accomplished,2.96E-05,4.10E-05
1359,dishes,2.96E-05,1.63E-06
1360,toast,2.96E-05,4.57E-05
1361,bath,2.96E-05,2.85E-05
1362,officially,2.97E-05,6.51E-06
1363,cooking,2.99E-05,1.55E-05
1364,michigan,2.99E-05,-8.53E-06
1365,spark,2.99E-05,3.56E-06
1366,indiana,3.00E-05,-3.63E-06
1367,dc,3.00E-05,6.03E-07
1368,sixty,3.01E-05,2.69E-05
1369,conditional,3.02E-05,0.000122389
1370,bunny,3.02E-05,5.18E-05
1371,22,3.02E-05,4.28E-05
1372,bliss,3.02E-05,2.40E-05
1373,33,3.03E-05,-1.56E-05
1374,gospel,3.03E-05,8.38E-06
1375,mommy,3.03E-05,4.46E-05
1376,accepting,3.03E-05,-1.81E-05
1377,olive,3.04E-05,2.77E-05
1378,roses,3.04E-05,2.09E-05
1379,jingle,3.04E-05,-7.06E-06
1380,saturday,3.04E-05,1.38E-05
1381,health,3.04E-05,-7.52E-06
1382,saint,3.06E-05,2.55E-05
1383,truly,3.07E-05,2.48E-05
1384,gold,3.08E-05,-1.26E-05
1385,serve,3.08E-05,5.25E-06
1386,mountain,3.09E-05,-3.61E-05
1387,forest,3.11E-05,3.86E-05
1388,maintenance,3.11E-05,-1.36E-05
1389,vibe,3.11E-05,-6.57E-06
1390,las,3.11E-05,3.08E-05
1391,expression,3.12E-05,-4.89E-06
1392,magnificent,3.13E-05,-8.08E-05
1393,lighting,3.13E-05,1.79E-05
1394,8,3.14E-05,-2.43E-05
1395,worship,3.14E-05,3.73E-05
1396,smile,3.15E-05,2.70E-05
1397,excited,3.15E-05,1.23E-05
1398,awesome,3.15E-05,1.58E-05
1399,joined,3.16E-05,-4.94E-05
1400,lama,3.16E-05,-1.04E-05
1401,eyed,3.16E-05,-5.06E-05
1402,week,3.17E-05,9.13E-06
1403,pub,3.17E-05,7.62E-06
1404,exciting,3.17E-05,1.55E-05
1405,cruise,3.18E-05,-2.01E-05
1406,full,3.20E-05,2.09E-05
1407,castle,3.20E-05,2.09E-05
1408,spend,3.22E-05,1.83E-05
1409,jesus,3.22E-05,2.83E-05
1410,rob,3.23E-05,-2.58E-07
1411,fails,3.23E-05,-9.36E-06
1412,mercy,3.23E-05,5.07E-06
1413,heaven,3.24E-05,3.85E-05
1414,kitty,3.24E-05,5.43E-06
1415,reserved,3.24E-05,2.71E-05
1416,passionate,3.27E-05,-4.28E-05
1417,night,3.27E-05,8.30E-06
1418,fever,3.27E-05,5.87E-05
1419,speakers,3.28E-05,-8.37E-06
1420,relax,3.28E-05,2.78E-05
1421,mostly,3.29E-05,4.48E-05
1422,finally,3.30E-05,4.44E-05
1423,work,3.30E-05,1.15E-05
1424,placed,3.33E-05,1.47E-05
1425,glory,3.34E-05,2.81E-05
1426,conference,3.36E-05,2.75E-05
1427,lesson,3.36E-05,3.87E-05
1428,christmas,3.36E-05,4.92E-05
1429,cheese,3.37E-05,1.74E-05
1430,meetings,3.37E-05,-7.93E-06
1431,progress,3.37E-05,4.53E-05
1432,holiday,3.37E-05,3.70E-05
1433,date,3.38E-05,4.46E-06
1434,shovel,3.39E-05,-1.84E-05
1435,isaiah,3.39E-05,3.66E-05
1436,pride,3.39E-05,1.20E-05
1437,heavens,3.39E-05,4.70E-05
1438,72,3.40E-05,3.60E-05
1439,flew,3.40E-05,2.33E-06
1440,camping,3.40E-05,5.88E-05
1441,insanity,3.40E-05,-1.16E-05
1442,fulfilling,3.41E-05,2.62E-05
1443,waking,3.42E-05,5.62E-05
1444,ah,3.42E-05,1.22E-05
1445,cloud,3.43E-05,1.53E-06
1446,carol,3.44E-05,4.82E-05
1447,presentation,3.46E-05,3.47E-05
1448,wednesday,3.46E-05,7.07E-06
1449,adventures,3.46E-05,0.000110529
1450,arrives,3.49E-05,5.76E-05
1451,flow,3.49E-05,2.33E-05
1452,window,3.50E-05,-2.91E-05
1453,join,3.52E-05,1.46E-05
1454,incredible,3.53E-05,-1.96E-05
1455,pouring,3.54E-05,-4.01E-06
1456,signing,3.54E-05,3.71E-05
1457,anna,3.54E-05,9.27E-06
1458,royal,3.55E-05,4.10E-05
1459,followed,3.57E-05,1.62E-05
1460,bob,3.58E-05,-3.03E-06
1461,welcoming,3.59E-05,1.53E-05
1462,university,3.59E-05,-2.26E-05
1463,midnight,3.61E-05,2.32E-05
1464,powerful,3.61E-05,2.30E-05
1465,tide,3.63E-05,4.93E-06
1466,tower,3.64E-05,-2.02E-05
1467,sis,3.64E-05,3.86E-05
1468,hot,3.65E-05,2.48E-05
1469,dash,3.65E-05,2.12E-05
1470,chant,3.66E-05,7.10E-06
1471,extra,3.66E-05,-2.05E-06
1472,toy,3.67E-05,1.44E-05
1473,challenge,3.68E-05,-3.05E-06
1474,crew,3.68E-05,1.42E-05
1475,welcomed,3.70E-05,-6.74E-05
1476,wedding,3.71E-05,2.20E-05
1477,three,3.74E-05,1.89E-05
1478,enemies,3.74E-05,-1.41E-07
1479,chicago,3.75E-05,1.03E-05
1480,designing,3.75E-05,8.69E-06
1481,snuggled,3.75E-05,5.85E-05
1482,gift,3.75E-05,1.21E-05
1483,forward,3.77E-05,2.61E-05
1484,parade,3.77E-05,3.02E-05
1485,june,3.78E-05,6.98E-05
1486,encouragement,3.78E-05,3.62E-05
1487,ride,3.78E-05,2.55E-05
1488,feels,3.79E-05,6.17E-06
1489,snow,3.79E-05,1.14E-05
1490,spread,3.80E-05,3.24E-05
1491,joy,3.82E-05,4.27E-05
1492,cardiff,3.82E-05,4.36E-05
1493,grace,3.82E-05,1.18E-05
1494,teaching,3.83E-05,5.84E-05
1495,doctors,3.86E-05,2.00E-05
1496,stress,3.87E-05,-1.19E-05
1497,winter,3.88E-05,3.28E-05
1498,discovering,3.89E-05,4.61E-05
1499,classes,3.91E-05,2.14E-05
1500,ahead,3.91E-05,1.53E-05
1501,precious,3.91E-05,1.40E-06
1502,great,3.92E-05,2.04E-05
1503,handful,3.92E-05,0.000152301
1504,potatoes,3.92E-05,-6.43E-06
1505,vancouver,3.94E-05,4.64E-05
1506,tonight,3.94E-05,1.34E-05
1507,lab,3.96E-05,2.85E-06
1508,storms,3.96E-05,-2.55E-05
1509,philosophy,3.96E-05,2.31E-05
1510,lately,3.97E-05,1.14E-05
1511,village,3.97E-05,-6.93E-06
1512,reflecting,3.97E-05,6.52E-05
1513,workshop,3.98E-05,6.64E-05
1514,pearl,4.00E-05,2.20E-05
1515,day,4.00E-05,1.06E-05
1516,peace,4.01E-05,2.79E-05
1517,shakespeare,4.01E-05,1.31E-05
1518,guide,4.01E-05,3.49E-05
1519,review,4.02E-05,-7.27E-07
1520,rehearsal,4.02E-05,6.92E-05
1521,lottery,4.03E-05,1.89E-05
1522,finished,4.04E-05,2.15E-05
1523,searching,4.04E-05,3.51E-06
1524,opportunity,4.05E-05,-1.46E-05
1525,iron,4.06E-05,1.02E-05
1526,predicted,4.06E-05,1.78E-05
1527,book,4.07E-05,2.39E-06
1528,favourite,4.09E-05,2.87E-05
1529,fellow,4.09E-05,-2.42E-05
1530,presents,4.09E-05,1.07E-05
1531,cup,4.11E-05,1.80E-05
1532,grin,4.12E-05,9.25E-06
1533,dance,4.12E-05,2.00E-05
1534,handing,4.13E-05,1.04E-05
1535,annual,4.14E-05,2.95E-05
1536,centered,4.15E-05,-7.43E-06
1537,fantastic,4.15E-05,3.52E-05
1538,finishing,4.15E-05,2.82E-05
1539,happy,4.17E-05,2.26E-05
1540,breakfast,4.17E-05,1.23E-05
1541,cracks,4.18E-05,7.36E-06
1542,annie,4.18E-05,-1.53E-05
1543,coaching,4.18E-05,-2.49E-06
1544,friday,4.19E-05,1.15E-05
1545,mood,4.20E-05,1.16E-05
1546,giggling,4.21E-05,4.42E-05
1547,trips,4.21E-05,1.06E-05
1548,merry,4.22E-05,3.41E-05
1549,throughout,4.22E-05,6.89E-07
1550,roast,4.24E-05,6.55E-05
1551,alpha,4.27E-05,-3.32E-05
1552,miranda,4.27E-05,3.10E-05
1553,figured,4.27E-05,4.51E-06
1554,knee,4.27E-05,2.50E-05
1555,revealed,4.29E-05,4.96E-05
1556,cookie,4.29E-05,2.50E-05
1557,xx,4.30E-05,1.07E-05
1558,ultimate,4.30E-05,3.93E-06
1559,trip,4.31E-05,2.11E-05
1560,cracking,4.31E-05,-2.32E-05
1561,meeting,4.32E-05,2.52E-05
1562,snacks,4.32E-05,-2.63E-05
1563,degree,4.33E-05,-8.49E-06
1564,pleasing,4.35E-05,-6.35E-06
1565,clinic,4.36E-05,1.88E-05
1566,keith,4.37E-05,-1.60E-05
1567,chorus,4.39E-05,6.18E-05
1568,uniform,4.39E-05,-9.26E-06
1569,bless,4.41E-05,2.88E-05
1570,johnson,4.42E-05,5.91E-06
1571,kc,4.42E-05,1.03E-05
1572,sweets,4.42E-05,5.49E-07
1573,smiley,4.46E-05,7.97E-06
1574,pancakes,4.47E-05,2.95E-05
1575,spirit,4.49E-05,1.54E-05
1576,blessed,4.50E-05,3.44E-05
1577,hyper,4.50E-05,-1.92E-05
1578,cal,4.52E-05,7.39E-06
1579,ordinary,4.53E-05,-1.20E-05
1580,king,4.54E-05,-2.01E-06
1581,spent,4.54E-05,2.92E-05
1582,wine,4.55E-05,6.24E-06
1583,math,4.56E-05,1.13E-05
1584,mornings,4.58E-05,8.34E-06
1585,creativity,4.60E-05,3.94E-05
1586,darling,4.62E-05,3.63E-05
1587,baking,4.65E-05,2.91E-05
1588,contain,4.66E-05,1.29E-05
1589,working,4.67E-05,3.11E-05
1590,feedback,4.67E-05,8.97E-05
1591,rainbow,4.68E-05,1.30E-05
1592,dinner,4.68E-05,1.05E-05
1593,classical,4.68E-05,1.72E-05
1594,chocolate,4.69E-05,1.65E-05
1595,papers,4.70E-05,1.83E-05
1596,hours,4.70E-05,1.59E-05
1597,significant,4.71E-05,-3.07E-06
1598,psalm,4.71E-05,5.54E-05
1599,returned,4.72E-05,-2.82E-05
1600,boss,4.73E-05,1.28E-05
1601,decorated,4.74E-05,1.30E-05
1602,shopping,4.76E-05,3.92E-05
1603,successfully,4.76E-05,-1.66E-05
1604,diving,4.76E-05,4.22E-05
1605,blanket,4.78E-05,-1.85E-05
1606,daily,4.79E-05,2.61E-05
1607,cards,4.79E-05,2.95E-05
1608,overwhelming,4.82E-05,-1.83E-05
1609,niece,4.82E-05,2.89E-05
1610,butter,4.83E-05,7.71E-06
1611,trigger,4.84E-05,1.42E-05
1612,enjoying,4.85E-05,6.75E-05
1613,wing,4.85E-05,5.08E-05
1614,ankle,4.86E-05,-1.02E-05
1615,happily,4.86E-05,3.20E-05
1616,struggles,4.89E-05,5.84E-05
1617,gorgeous,4.89E-05,-1.28E-07
1618,break,4.89E-05,9.33E-05
1619,early,4.91E-05,2.64E-05
1620,snack,4.91E-05,2.51E-07
1621,satisfy,4.93E-05,-1.65E-05
1622,calculus,4.94E-05,1.79E-05
1623,another,4.94E-05,4.26E-05
1624,cheer,4.95E-05,1.36E-05
1625,sticking,4.95E-05,8.46E-05
1626,jumping,4.96E-05,3.72E-05
1627,coconut,4.98E-05,1.70E-05
1628,loving,5.00E-05,4.29E-05
1629,appreciated,5.00E-05,3.83E-05
1630,shiny,5.01E-05,-2.80E-05
1631,concern,5.01E-05,4.60E-06
1632,christians,5.02E-05,1.34E-05
1633,aunt,5.05E-05,1.94E-05
1634,creek,5.05E-05,5.88E-05
1635,weekend,5.05E-05,1.24E-05
1636,belief,5.05E-05,1.20E-05
1637,starting,5.08E-05,4.88E-05
1638,inspiration,5.08E-05,3.62E-05
1639,cheerful,5.11E-05,6.48E-05
1640,thank,5.11E-05,1.88E-05
1641,beats,5.12E-05,1.07E-05
1642,assessment,5.14E-05,3.78E-05
1643,perfect,5.15E-05,1.33E-05
1644,ourselves,5.16E-05,-1.96E-05
1645,43,5.18E-05,6.84E-05
1646,recipe,5.19E-05,-1.32E-05
1647,smiles,5.23E-05,1.99E-05
1648,cyber,5.26E-05,4.98E-06
1649,filling,5.28E-05,-1.79E-05
1650,drinking,5.29E-05,1.99E-05
1651,dancer,5.32E-05,3.93E-05
1652,showered,5.33E-05,0.000164674
1653,thankful,5.34E-05,3.07E-05
1654,task,5.34E-05,-3.56E-05
1655,surround,5.35E-05,-1.72E-05
1656,factory,5.35E-05,-5.32E-06
1657,church,5.35E-05,1.65E-05
1658,therapy,5.36E-05,1.40E-05
1659,thy,5.37E-05,2.14E-05
1660,rise,5.38E-05,2.88E-05
1661,din,5.38E-05,-8.36E-06
1662,sharing,5.40E-05,6.10E-05
1663,touched,5.40E-05,2.87E-06
1664,understanding,5.42E-05,2.12E-05
1665,gotta,5.42E-05,2.00E-05
1666,mask,5.43E-05,-3.63E-06
1667,cinnamon,5.45E-05,9.74E-06
1668,dive,5.46E-05,2.35E-05
1669,inches,5.46E-05,-5.93E-05
1670,foster,5.46E-05,9.55E-06
1671,greater,5.48E-05,-5.49E-06
1672,celebrate,5.49E-05,3.65E-05
1673,megan,5.50E-05,9.34E-06
1674,leaf,5.51E-05,-8.29E-06
1675,venture,5.53E-05,0.00010735
1676,ol,5.53E-05,1.23E-05
1677,laundry,5.53E-05,3.87E-05
1678,booked,5.53E-05,2.97E-05
1679,leader,5.54E-05,3.51E-05
1680,humor,5.56E-05,4.06E-05
1681,morning,5.57E-05,1.76E-05
1682,infection,5.58E-05,1.21E-05
1683,2000,5.60E-05,4.48E-05
1684,continues,5.60E-05,3.09E-05
1685,brighter,5.64E-05,1.68E-05
1686,folks,5.64E-05,-1.11E-05
1687,dust,5.65E-05,-3.24E-06
1688,amongst,5.65E-05,2.42E-05
1689,coffee,5.67E-05,3.43E-06
1690,cocoa,5.68E-05,1.35E-05
1691,brilliant,5.69E-05,7.77E-06
1692,aristotle,5.69E-05,-4.43E-05
1693,define,5.70E-05,2.55E-05
1694,workout,5.70E-05,3.34E-05
1695,guessed,5.70E-05,8.29E-07
1696,assignments,5.71E-05,1.71E-05
1697,achieved,5.73E-05,-3.47E-05
1698,gods,5.75E-05,6.53E-06
1699,attitude,5.75E-05,2.85E-05
1700,operation,5.75E-05,3.17E-05
1701,thrilled,5.76E-05,6.12E-05
1702,lunch,5.79E-05,3.02E-05
1703,charlie,5.79E-05,3.69E-05
1704,apparent,5.80E-05,2.04E-05
1705,chili,5.84E-05,1.57E-05
1706,hardship,5.85E-05,-1.80E-05
1707,sleepy,5.87E-05,1.88E-05
1708,spending,5.87E-05,6.87E-05
1709,appointment,5.90E-05,2.36E-05
1710,unhappy,5.91E-05,2.60E-06
1711,chapel,5.93E-05,4.39E-05
1712,wishes,5.94E-05,-1.55E-05
1713,sanity,5.97E-05,-7.50E-06
1714,unique,5.98E-05,-9.06E-05
1715,four,5.99E-05,6.29E-05
1716,headache,6.00E-05,1.34E-05
1717,trials,6.00E-05,-3.59E-05
1718,double,6.01E-05,4.08E-05
1719,bubbles,6.01E-05,3.60E-05
1720,consisted,6.01E-05,0.000124583
1721,understood,6.01E-05,9.92E-05
1722,moon,6.01E-05,1.60E-05
1723,steal,6.03E-05,5.50E-06
1724,healthy,6.03E-05,2.45E-05
1725,within,6.03E-05,-4.94E-08
1726,indeed,6.05E-05,2.36E-05
1727,windy,6.07E-05,3.02E-05
1728,spoken,6.08E-05,1.98E-05
1729,challenges,6.10E-05,-6.66E-05
1730,afternoon,6.11E-05,1.88E-05
1731,reindeer,6.12E-05,2.81E-05
1732,magical,6.13E-05,-1.68E-06
1733,rocking,6.15E-05,2.14E-05
1734,meals,6.18E-05,2.58E-05
1735,crab,6.19E-05,3.29E-06
1736,dvd,6.21E-05,-1.36E-05
1737,shift,6.22E-05,2.88E-05
1738,laughing,6.22E-05,1.49E-05
1739,exercise,6.22E-05,2.54E-05
1740,chasing,6.24E-05,2.56E-05
1741,wonderful,6.24E-05,4.18E-05
1742,gratitude,6.25E-05,4.32E-05
1743,hugged,6.25E-05,6.18E-05
1744,wrapping,6.26E-05,5.02E-05
1745,showers,6.26E-05,-1.22E-05
1746,thursday,6.26E-05,3.06E-05
1747,patience,6.29E-05,1.77E-05
1748,countdown,6.30E-05,4.83E-05
1749,mission,6.30E-05,-4.14E-06
1750,inner,6.35E-05,3.28E-05
1751,hello,6.35E-05,2.39E-05
1752,worries,6.36E-05,3.89E-05
1753,authentic,6.38E-05,-1.93E-05
1754,escape,6.39E-05,3.76E-05
1755,busiest,6.43E-05,3.28E-05
1756,asthma,6.43E-05,2.60E-05
1757,scheduled,6.44E-05,-1.03E-05
1758,chemistry,6.46E-05,3.67E-05
1759,laughter,6.46E-05,3.38E-05
1760,gm,6.48E-05,1.65E-05
1761,tea,6.48E-05,3.02E-05
1762,gesture,6.48E-05,1.41E-05
1763,restore,6.49E-05,3.04E-05
1764,baked,6.51E-05,2.57E-05
1765,praise,6.52E-05,4.95E-05
1766,community,6.55E-05,5.49E-05
1767,practices,6.56E-05,-4.72E-05
1768,writing,6.58E-05,2.18E-05
1769,midst,6.58E-05,1.04E-05
1770,depend,6.60E-05,-5.38E-05
1771,collection,6.69E-05,7.01E-06
1772,mmm,6.69E-05,8.50E-06
1773,endless,6.72E-05,8.38E-06
1774,sundays,6.73E-05,5.59E-05
1775,sore,6.74E-05,1.65E-05
1776,twin,6.75E-05,1.38E-06
1777,silver,6.76E-05,6.88E-05
1778,solution,6.78E-05,-4.84E-05
1779,cape,6.78E-05,5.91E-06
1780,wood,6.79E-05,2.92E-05
1781,practice,6.80E-05,1.48E-05
1782,valuable,6.82E-05,1.73E-06
1783,reference,6.82E-05,-6.85E-05
1784,moods,6.87E-05,1.75E-06
1785,paradise,6.87E-05,1.78E-05
1786,massage,6.94E-05,1.99E-05
1787,mondays,6.96E-05,3.01E-05
1788,welcome,6.99E-05,1.90E-05
1789,consists,7.01E-05,0.000238307
1790,doctor,7.02E-05,3.87E-06
1791,practical,7.02E-05,9.49E-05
1792,design,7.08E-05,1.59E-05
1793,mile,7.08E-05,9.21E-06
1794,completed,7.11E-05,6.04E-05
1795,consist,7.14E-05,2.31E-05
1796,cycling,7.14E-05,0.000168642
1797,choir,7.16E-05,6.11E-05
1798,academy,7.17E-05,-2.81E-06
1799,savannah,7.17E-05,1.24E-05
1800,inspirational,7.18E-05,2.06E-05
1801,vocabulary,7.21E-05,8.15E-05
1802,rushing,7.22E-05,1.46E-05
1803,wishing,7.26E-05,1.53E-05
1804,awaiting,7.29E-05,-3.84E-05
1805,zac,7.30E-05,-6.66E-06
1806,provides,7.31E-05,2.49E-05
1807,rainy,7.31E-05,2.58E-05
1808,earliest,7.34E-05,5.01E-05
1809,satisfaction,7.34E-05,2.33E-05
1810,chilling,7.35E-05,5.54E-05
1811,peach,7.35E-05,6.99E-05
1812,simon,7.36E-05,-3.36E-05
1813,sucker,7.36E-05,7.16E-06
1814,divine,7.38E-05,-2.31E-05
1815,deck,7.39E-05,-8.29E-06
1816,peanut,7.42E-05,5.04E-05
1817,thoroughly,7.45E-05,-4.66E-06
1818,buds,7.45E-05,-8.31E-05
1819,birmingham,7.46E-05,2.46E-05
1820,granted,7.52E-05,2.98E-05
1821,pursuit,7.54E-05,1.83E-05
1822,clarity,7.55E-05,6.29E-05
1823,jazz,7.56E-05,2.01E-05
1824,grandparents,7.60E-05,1.47E-05
1825,relief,7.63E-05,-4.68E-06
1826,hour,7.67E-05,2.31E-05
1827,reviews,7.68E-05,-2.78E-05
1828,ace,7.69E-05,5.30E-06
1829,avenue,7.71E-05,-1.75E-05
1830,salon,7.71E-05,-1.07E-05
1831,shaped,7.76E-05,3.78E-05
1832,downtown,7.78E-05,6.29E-06
1833,dalai,7.79E-05,6.16E-05
1834,farm,7.83E-05,-2.39E-05
1835,involves,7.85E-05,0.00016941
1836,continually,7.86E-05,-8.47E-05
1837,lovely,7.86E-05,3.41E-05
1838,mud,7.98E-05,1.44E-05
1839,kings,8.00E-05,5.74E-06
1840,bubble,8.02E-05,1.33E-05
1841,praising,8.07E-05,-1.96E-05
1842,designs,8.08E-05,-2.38E-05
1843,jason,8.09E-05,4.48E-06
1844,chilled,8.09E-05,1.33E-05
1845,caroline,8.12E-05,3.74E-05
1846,laying,8.17E-05,8.57E-05
1847,wherever,8.18E-05,3.49E-05
1848,bound,8.23E-05,5.43E-05
1849,tis,8.27E-05,3.42E-05
1850,includes,8.28E-05,-2.04E-05
1851,cheek,8.29E-05,4.38E-05
1852,madison,8.29E-05,2.38E-05
1853,scripture,8.31E-05,7.90E-05
1854,psalms,8.32E-05,-2.14E-05
1855,catching,8.38E-05,5.57E-05
1856,counselor,8.41E-05,6.64E-06
1857,splendid,8.41E-05,-1.68E-05
1858,devil,8.46E-05,-2.19E-06
1859,praying,8.48E-05,6.45E-05
1860,december,8.51E-05,3.41E-05
1861,preparing,8.56E-05,7.52E-06
1862,painting,8.63E-05,5.32E-06
1863,heading,8.65E-05,6.70E-05
1864,overwhelmed,8.69E-05,4.45E-05
1865,events,8.72E-05,2.11E-05
1866,listening,8.74E-05,6.72E-05
1867,hormones,8.75E-05,5.82E-05
1868,physics,8.79E-05,3.22E-05
1869,delighted,8.79E-05,4.67E-05
1870,conditioning,8.85E-05,5.33E-05
1871,tropical,8.86E-05,8.02E-05
1872,funk,8.90E-05,7.11E-05
1873,captain,8.92E-05,-1.13E-05
1874,permanent,8.98E-05,-8.91E-06
1875,rally,8.98E-05,1.25E-05
1876,sally,9.01E-05,-2.20E-05
1877,reynolds,9.03E-05,-2.40E-05
1878,sixth,9.16E-05,-1.14E-05
1879,highest,9.18E-05,5.92E-05
1880,essays,9.18E-05,1.20E-05
1881,fifteen,9.20E-05,5.38E-05
1882,buried,9.24E-05,-1.31E-06
1883,climbing,9.27E-05,4.99E-05
1884,consumed,9.27E-05,1.28E-06
1885,starbucks,9.29E-05,4.45E-05
1886,glitter,9.30E-05,2.30E-05
1887,recommended,9.33E-05,0.000111227
1888,grateful,9.36E-05,4.04E-05
1889,melting,9.41E-05,1.73E-05
1890,earl,9.42E-05,6.28E-05
1891,journey,9.42E-05,4.48E-05
1892,medicine,9.44E-05,2.76E-05
1893,sydney,9.46E-05,8.85E-06
1894,boost,9.51E-05,-2.55E-07
1895,relaxed,9.55E-05,1.97E-05
1896,enjoys,9.56E-05,0.000156084
1897,deeply,9.59E-05,6.97E-05
1898,banquet,9.59E-05,6.58E-05
1899,costumes,9.63E-05,2.44E-05
1900,refreshing,9.64E-05,8.64E-05
1901,novel,9.67E-05,6.85E-06
1902,extended,9.70E-05,-1.17E-05
1903,relieved,9.80E-05,0.00010097
1904,essential,9.80E-05,1.93E-05
1905,liz,9.81E-05,2.49E-05
1906,gently,9.85E-05,0.000125241
1907,flood,9.86E-05,3.93E-06
1908,goodnight,9.86E-05,4.03E-05
1909,aching,9.87E-05,2.56E-05
1910,aspect,9.95E-05,8.70E-05
1911,swim,9.98E-05,4.82E-05
1912,almond,0.000100554,-6.87E-06
1913,toes,0.000101009,6.06E-05
1914,travelling,0.000102017,5.88E-05
1915,mango,0.000102435,6.84E-05
1916,headed,0.000102471,6.70E-05
1917,blunt,0.000102504,4.41E-05
1918,intelligent,0.000102539,8.44E-06
1919,resolution,0.000102623,-6.30E-05
1920,einstein,0.000102692,3.24E-05
1921,cells,0.000102827,5.37E-05
1922,exhausted,0.000103303,8.95E-06
1923,giggle,0.000103342,4.84E-05
1924,abundance,0.000103343,6.51E-05
1925,reflect,0.000103736,8.50E-05
1926,choosing,0.000104154,-4.56E-07
1927,bruised,0.000104748,-2.32E-05
1928,highlight,0.000104758,6.84E-05
1929,canal,0.000104797,4.53E-05
1930,dwell,0.00010495,7.56E-05
1931,skies,0.000105338,2.86E-05
1932,curled,0.000106739,2.89E-05
1933,quietly,0.000106888,7.85E-05
1934,eight,0.000107041,5.17E-05
1935,joint,0.000107056,6.51E-05
1936,400,0.000107542,2.33E-05
1937,almighty,0.000107768,5.25E-05
1938,powder,0.000109529,3.85E-05
1939,photographer,0.000109591,2.51E-06
1940,outlook,0.000109635,6.89E-05
1941,grind,0.000110078,3.28E-05
1942,compass,0.000110252,6.02E-05
1943,attending,0.000110662,4.54E-05
1944,thesis,0.000110743,3.78E-05
1945,flights,0.000110758,0.000115492
1946,steaming,0.000110872,8.52E-05
1947,brace,0.000110998,7.62E-06
1948,soaking,0.000111277,2.64E-05
1949,curtis,0.000111381,-2.38E-05
1950,minus,0.000111574,4.40E-05
1951,nursing,0.000113197,-1.40E-05
1952,delicious,0.000113487,4.11E-06
1953,reggae,0.000114414,4.01E-05
1954,rides,0.000114546,5.55E-05
1955,goofy,0.000114604,-4.18E-05
1956,glass,0.000114631,4.75E-05
1957,organic,0.000115106,5.16E-05
1958,beautifully,0.000115723,5.05E-05
1959,algebra,0.000116071,3.33E-05
1960,17th,0.000116852,2.73E-06
1961,mainly,0.000117886,5.30E-05
1962,pinch,0.000118105,4.38E-05
1963,homemade,0.000118254,7.56E-05
1964,carrot,0.000119324,6.95E-05
1965,bowling,0.000119812,7.97E-05
1966,stranded,0.00012013,6.94E-05
1967,production,0.000122769,1.13E-05
1968,rays,0.000123572,1.54E-05
1969,sipping,0.000123584,0.000135248
1970,improvement,0.000123916,8.53E-05
1971,dean,0.00012455,4.94E-05
1972,addition,0.000125279,2.59E-05
1973,melbourne,0.000125723,5.06E-05
1974,pumpkin,0.000126061,4.42E-05
1975,polar,0.000126095,4.75E-05
1976,mills,0.000126921,-2.10E-05
1977,successful,0.000127044,2.24E-05
1978,sunrise,0.000128277,6.46E-05
1979,focusing,0.000129299,1.39E-06
1980,fairy,0.00013046,3.84E-05
1981,creator,0.000131856,4.99E-05
1982,cups,0.00013217,-6.25E-05
1983,strawberry,0.000133045,4.64E-05
1984,arabic,0.000133629,6.43E-05
1985,economics,0.000133932,2.12E-05
1986,scholarship,0.000134302,-5.12E-05
1987,rely,0.000134412,-7.10E-05
1988,biscuits,0.000134621,-1.35E-06
1989,citizen,0.000134664,7.21E-05
1990,phase,0.000136331,-1.87E-06
1991,mummy,0.000136451,6.00E-05
1992,gandhi,0.000136924,-1.82E-05
1993,celebrations,0.000137063,0.000124554
1994,curling,0.000137437,-1.94E-05
1995,excellent,0.000137903,7.10E-05
1996,fellowship,0.000138276,5.30E-05
1997,enthusiastic,0.000138468,1.95E-05
1998,therefore,0.000138781,8.77E-06
1999,gaining,0.000138877,-4.43E-05
2000,farther,0.000139333,3.14E-05
2001,bells,0.000140027,-2.08E-05
2002,skating,0.000141032,6.42E-05
2003,memorable,0.000143247,1.81E-05
2004,colorado,0.000144221,2.38E-05
2005,jury,0.000144452,0.00014551
2006,meditation,0.000145568,3.56E-05
2007,assistant,0.000145997,-2.41E-05
2008,melody,0.000146393,2.62E-05
2009,editing,0.000148991,2.76E-05
2010,athens,0.00014986,1.73E-05
2011,deprived,0.00015033,2.67E-05
2012,elf,0.000155319,2.36E-06
2013,sermon,0.000156669,6.86E-05
2014,cheers,0.000158771,8.11E-05
2015,festival,0.0001627,8.25E-05
2016,hugging,0.000166039,0.000104084
2017,particular,0.000166063,-5.60E-06
2018,ellie,0.00016844,8.06E-05
2019,ballet,0.000168925,0.000101417
2020,optimistic,0.000170519,9.77E-05
2021,weeping,0.000170816,0.00010397
2022,jeep,0.000171401,6.17E-05
2023,positively,0.000176032,4.77E-05
2024,vince,0.000176058,3.10E-05
2025,mint,0.000176191,2.61E-05
2026,buffet,0.000176198,6.99E-05
